CCL,CARNIVAL CORP,Equity,0.1,32.64,"97,452.00","3,180,833.28",-,Consumer Discretionary,2523044,PA1436583006,New York Stock Exchange Inc.
BBBY,BED BATH AND BEYOND INC,Equity,0.1,57.97,"56,937.00","3,300,637.89",-,Consumer Discretionary,2085878,US0758961009,NASDAQ
GM,GENERAL MOTORS,Equity,0.11,20.27,"173,711.00","3,521,121.97",-,Consumer Discretionary,B665KZ5,US37045V1008,New York Stock Exchange Inc.
LVS,LAS VEGAS SANDS CORP,Equity,0.12,42.73,"89,632.00","3,829,975.36",-,Consumer Discretionary,B02T2J7,US5178341070,New York Stock Exchange Inc.
COH,COACH INC,Equity,0.13,61.04,"67,102.00","4,095,906.08",-,Consumer Discretionary,2646015,US1897541041,New York Stock Exchange Inc.
CBS,CBS CORP CLASS B,Equity,0.13,27.14,"152,841.00","4,148,104.74",-,Consumer Discretionary,B0SRLH6,US1248572026,New York Stock Exchange Inc.
T3W1,TIME WARNER CABLE-A,Equity,0.14,63.57,"72,923.00","4,635,715.11",-,Consumer Discretionary,B650CM2,US88732J2078,Boerse Berlin
JCI,JOHNSON CONTROLS INC,Equity,0.15,31.26,"155,041.00","4,846,581.66",-,Consumer Discretionary,2476803,US4783661071,New York Stock Exchange Inc.
PCLN,THE PRICELINE GROUP INC,Equity,0.17,467.71,"11,345.00","5,306,169.95",-,Consumer Discretionary,2779063,US7415034039,NASDAQ
TJX,TJX INC,Equity,0.18,64.55,"88,235.00","5,695,569.25",-,Consumer Discretionary,2989301,US8725401090,New York Stock Exchange Inc.
VIAB,VIACOM INC CLASS B,Equity,0.18,45.41,"126,194.00","5,730,469.54",-,Consumer Discretionary,B0SRLF4,US92553P2011,NASDAQ
YUM,YUM BRANDS INC,Equity,0.2,59.01,"106,392.00","6,278,191.92",-,Consumer Discretionary,2098876,US9884981013,New York Stock Exchange Inc.
DTV,DIRECTV,Equity,0.21,42.76,"161,235.00","6,894,408.60",-,Consumer Discretionary,B42SH20,US25490A1016,NASDAQ
LOW,LOWES COMPANIES INC,Equity,0.24,25.38,"297,547.00","7,551,742.86",-,Consumer Discretionary,2536763,US5486611073,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.24,96.37,"81,582.00","7,862,057.34",-,Consumer Discretionary,2640147,US6541061031,New York Stock Exchange Inc.
SBUX,STARBUCKS CORP,Equity,0.25,46.01,"171,297.00","7,881,374.97",-,Consumer Discretionary,2842255,US8552441094,NASDAQ
EBAY,EBAY INC,Equity,0.25,30.33,"263,369.00","7,987,981.77",-,Consumer Discretionary,2293819,US2786421030,NASDAQ
TGT,TARGET CORP,Equity,0.25,51.22,"157,481.00","8,066,176.82",-,Consumer Discretionary,2259101,US87612E1064,New York Stock Exchange Inc.
COST,COSTCO WHOLESALE CORP,Equity,0.26,83.32,"99,826.00","8,317,502.32",-,Consumer Discretionary,2701271,US22160K1051,NASDAQ
F,F MOTOR,Equity,0.29,10.76,"851,452.00","9,161,623.52",-,Consumer Discretionary,4232490,US3453708600,SIX Swiss Exchange
NCRA,NEWS CORP. CL A,Equity,0.29,17.84,"524,593.00","9,358,739.12",-,Consumer Discretionary,B03DQ41,US65248E1047,NASDAQ
AMZN,AMAZON COM INC,Equity,0.45,173.1,"83,051.00","14,376,128.10",-,Consumer Discretionary,2000019,US0231351067,NASDAQ
CMCSA,COMCAST A CORP,Equity,0.47,23.71,"630,216.00","14,942,421.36",-,Consumer Discretionary,2044545,US20030N1019,NASDAQ
HD,HOME DEPOT INC,Equity,0.48,42.04,"365,175.00","15,351,957.00",-,Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
DIS,WALT DISNEY,Equity,0.5,37.5,"431,918.00","16,196,925.00",-,Consumer Discretionary,2270726,US2546871060,New York Stock Exchange Inc.
MCD,MCDONALDS CORP,Equity,0.74,100.33,"237,095.00","23,787,741.35",-,Consumer Discretionary,2550707,US5801351017,New York Stock Exchange Inc.
WMT,WALMART STORES INC,Equity,0.76,59.76,"405,490.00","24,232,082.40",-,Consumer Discretionary,2961280,US9311421039,Bolsa De Valores De Lima
TWX*,TIME WARNER INC,Equity,0.26,36.14,"228,715.00","8,265,760.10",-,Consumer Discretionary,B3QHV68,US8873173038,Bolsa Mexicana De Valores
IPSU,IMPERIAL SUGAR CO.,Equity,0,3.57,"2,777.00","9,913.89",-,Consumer Staples,2805184,US4530962087,NASDAQ
LWAY,LIFEWAY FOODS INC,Equity,0,9.64,"1,037.00","9,996.68",-,Consumer Staples,2545305,US5319141090,NASDAQ
PRMW,PRIMO WATER CORP,Equity,0,3.04,"3,315.00","10,077.60",-,Consumer Staples,B5TL6Q6,US74165N1054,NASDAQ
FARM,FARMER BROTHERS,Equity,0,7.64,"1,541.00","11,773.24",-,Consumer Staples,2331786,US3076751086,NASDAQ
MGPI,MGP INGREDIENTS INC.,Equity,0,5.04,"2,728.00","13,749.12",-,Consumer Staples,-,US55302G1031,NASDAQ
BREW,CRAFT BREW ALLIANCE INC,Equity,0,6.02,"2,371.00","14,273.42",-,Consumer Staples,2723350,US2241221017,NASDAQ
ALCO,ALICO INC,Equity,0,19.37,815,"15,786.55",-,Consumer Staples,2016425,US0162301040,NASDAQ
FHCO,VERU,Equity,0,4.51,"4,200.00","18,942.00",-,Consumer Staples,2974039,US3144621022,NASDAQ
SYUT,SYNUTRA INTERNATIONAL INC,Equity,0,5.06,"3,942.00","19,946.52",-,Consumer Staples,2457530,US87164C1027,NASDAQ
ARDNA,ARDEN GROUP INC CLASS A,Equity,0,90.01,251,"22,592.51",-,Consumer Staples,2047425,US0397621097,NASDAQ
NUTR,NUTRACEUTICAL INTERNATIONAL CORP,Equity,0,11.32,"2,081.00","23,556.92",-,Consumer Staples,2152772,US67060Y1010,NASDAQ
CDZI,CADIZ INC,Equity,0,9.63,"2,736.00","26,347.68",-,Consumer Staples,2238661,US1275372076,NASDAQ
SHF,SCHIFF NUTRITION INTERNATIONAL INC,Equity,0,10.7,"2,768.00","29,617.60",-,Consumer Staples,2871743,US8066931077,New York Stock Exchange Inc.
LMNR,LIMONEIRA,Equity,0,16.91,"1,776.00","30,032.16",-,Consumer Staples,2101763,US5327461043,NASDAQ
OME,OMEGA PROTEIN CORP,Equity,0,7.13,"4,396.00","31,343.48",-,Consumer Staples,2232652,US68210P1075,New York Stock Exchange Inc.
NATR,NATURES SUNSHINE PRODUCTS INC,Equity,0,15.52,"2,539.00","39,405.28",-,Consumer Staples,2627816,US6390271012,NASDAQ
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Equity,0,28.45,"1,426.00","40,569.70",-,Consumer Staples,2929211,US9271074091,NASDAQ
FIZZ,NATIONAL BEVERAGE CORP,Equity,0,16.07,"2,543.00","40,866.01",-,Consumer Staples,2638625,US6350171061,NASDAQ
CHEF,CHEFS WAREHOUSE INC,Equity,0,17.86,"2,354.00","42,042.44",-,Consumer Staples,B63RTD5,US1630861011,NASDAQ
IMKTA,INGLES MARKETS INC CLASS A,Equity,0,15.06,"2,856.00","43,011.36",-,Consumer Staples,2460550,US4570301048,NASDAQ
MED,MEDIFAST INC,Equity,0,13.72,"3,140.00","43,080.80",-,Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.
USNA,USANA HEALTH SCIENCES INC,Equity,0,30.37,"1,450.00","44,036.50",-,Consumer Staples,2267698,US90328M1071,New York Stock Exchange Inc.
PETS,PETMED EXPRESS INC,Equity,0,10.38,"4,615.00","47,903.70",-,Consumer Staples,2143099,US7163821066,NASDAQ
SUSS,SUSSER HOLDINGS CORP,Equity,0,22.62,"2,151.00","48,655.62",-,Consumer Staples,B182MF3,US8692331064,New York Stock Exchange Inc.
STSI,STAR SCIENTIFIC INC.,Equity,0,2.18,"24,323.00","53,024.14",-,Consumer Staples,2535663,US85517P1012,NASDAQ
AOI,ALLIANCE ONE INTERNATIONAL INC,Equity,0,2.72,"19,790.00","53,828.80",-,Consumer Staples,2269865,US0187721032,New York Stock Exchange Inc.
SENEA,SENECA FOODS CORP CLASS A,Equity,0,25.82,"2,089.00","53,937.98",-,Consumer Staples,2781626,US8170705011,NASDAQ
COKE,COCA COLA BOTTLING,Equity,0,58.55,"1,035.00","60,599.25",-,Consumer Staples,2206721,US1910981026,NASDAQ
PTRY,PANTRY INC.,Equity,0,11.97,"5,222.00","62,507.34",-,Consumer Staples,2427685,US6986571031,NASDAQ
PPC,PILGRIMS PRIDE CORP,Equity,0,5.76,"11,494.00","66,205.44",-,Consumer Staples,B5L3PZ2,US72147K1088,NASDAQ
CVGW,CALAVO GROWERS INC,Equity,0,25.68,"2,687.00","69,002.16",-,Consumer Staples,2859200,US1282461052,NASDAQ
DOLE,DOLE FOOD CO. INC.,Equity,0,8.65,"8,141.00","70,419.65",-,Consumer Staples,B551JT4,US2566031017,New York Stock Exchange Inc.
CEDCQ,CENTRAL EUROPEAN DISTRIBUTION CORP,Equity,0,4.38,"16,521.00","72,279.38",-,Consumer Staples,2286723,US1534351028,Non-Nms Quotation Service (Nnqs)
SMBL,SMART BALANCE INC.,Equity,0,5.36,"13,526.00","72,499.36",-,Consumer Staples,B0V9FJ9,US83169Y1082,NASDAQ
NAFC,NASH FINCH CO.,Equity,0,29.28,"2,747.00","80,432.16",-,Consumer Staples,2623319,US6311581028,NASDAQ
CQB,CHIQUITA BRANDS INTERNATIONAL INC.,Equity,0,8.34,"10,321.00","86,077.14",-,Consumer Staples,2855468,US1700328099,New York Stock Exchange Inc.
SPTN,SPARTAN STORES,Equity,0,18.5,"5,133.00","94,960.50",-,Consumer Staples,2616126,US8468221044,NASDAQ
WMK,WEIS MARKETS INC,Equity,0,39.94,"2,502.00","99,929.88",-,Consumer Staples,2946845,US9488491047,New York Stock Exchange Inc.
CORE,CORE MARK HOLDING INC,Equity,0,39.6,"2,588.00","102,484.80",-,Consumer Staples,B0637B2,US2186811046,NASDAQ
SPB,SPECTRUM BRANDS HOLDINGS INC,Equity,0,27.4,"3,787.00","103,763.80",-,Consumer Staples,B3MYPN8,US84763R1014,New York Stock Exchange Inc.
CALM,CAL MAINE FOODS INC,Equity,0,36.57,"3,227.00","118,011.39",-,Consumer Staples,2158781,US1280302027,NASDAQ
WINN,WINN-DIXIE STORES INC. WI,Equity,0,9.38,"12,690.00","119,032.20",-,Consumer Staples,B1HDM13,US9742803078,NASDAQ
TR,TOOTSIE ROLL INDUSTRIES INC,Equity,0,23.67,"5,397.00","127,746.99",-,Consumer Staples,2896809,US8905161076,New York Stock Exchange Inc.
SEB,SEABOARD CORP,Equity,0,"2,036.00",70,"142,520.00",-,Consumer Staples,2786687,US8115431079,Nyse Mkt Llc
WDFC,WD-40,Equity,0,40.41,"3,656.00","147,738.96",-,Consumer Staples,2944742,US9292361071,NASDAQ
GNC,GNC HOLDINGS INC CLASS A,Equity,0,28.95,"5,191.00","150,279.45",-,Consumer Staples,B3VLKV3,US36191G1076,New York Stock Exchange Inc.
HEK,HECKMANN CORP.,Equity,0,6.65,"23,049.00","153,275.85",-,Consumer Staples,B29HJ97,US4226801086,New York Stock Exchange Inc.
DMND,DIAMOND FOODS INC.,Equity,0.01,32.27,"5,008.00","161,608.16",-,Consumer Staples,B081PN2,US2526031057,NASDAQ
RAD,RITE AID CORP,Equity,0.01,1.26,"133,944.00","168,769.44",-,Consumer Staples,2740809,US7677541044,New York Stock Exchange Inc.
JJSF,J AND J SNACK FOODS CORP,Equity,0.01,53.28,"3,255.00","173,426.40",-,Consumer Staples,2469171,US4660321096,NASDAQ
ANDE,ANDERSONS INC,Equity,0.01,43.66,"4,230.00","184,681.80",-,Consumer Staples,2274922,US0341641035,NASDAQ
PEET,PEETS COFFEE & TEA INC.,Equity,0.01,62.68,"2,949.00","184,843.32",-,Consumer Staples,2717900,US7055601006,NASDAQ
VGR,VECTOR GROUP LTD,Equity,0.01,17.76,"10,944.00","194,365.44",-,Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.
SAM,BOSTON BEER INC CLASS A,Equity,0.01,108.56,"1,892.00","205,395.52",-,Consumer Staples,2113393,US1005571070,New York Stock Exchange Inc.
FDP,FRESH DEL MONTE PRODUCE INC,Equity,0.01,25.01,"8,306.00","207,733.06",-,Consumer Staples,2118707,KYG367381053,New York Stock Exchange Inc.
LNCE,SNYDERS-LANCE INC,Equity,0.01,22.5,"10,839.00","243,877.50",-,Consumer Staples,B54DFD7,US8335511049,NASDAQ
UVV,UNIVERSAL CORP,Equity,0.01,45.96,"5,312.00","244,139.52",-,Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.
SAFM,SANDERSON FARMS INC,Equity,0.01,50.13,"5,094.00","255,362.22",-,Consumer Staples,2774336,US8000131040,NASDAQ
TFM,FRESH MARKET INC,Equity,0.01,39.9,"6,446.00","257,195.40",-,Consumer Staples,B3MH1K6,US35804H1068,NASDAQ
BGS,B AND G FOODS INC,Equity,0.01,24.07,"10,906.00","262,507.42",-,Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.
LANC,LANCASTER COLONY CORP,Equity,0.01,69.34,"4,292.00","297,607.28",-,Consumer Staples,2503206,US5138471033,NASDAQ
HAIN,HAIN CELESTIAL GROUP INC,Equity,0.01,36.66,"8,229.00","301,675.14",-,Consumer Staples,2492337,US4052171000,NASDAQ
SVU,SUPERVALU INC,Equity,0.01,8.12,"48,527.00","394,039.24",-,Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.
UNFI,UNITED NATURAL FOODS INC,Equity,0.01,40.01,"11,057.00","442,390.57",-,Consumer Staples,2895163,US9111631035,NASDAQ
CASY,CASEYS GENERAL STORES INC,Equity,0.01,51.51,"8,678.00","447,003.78",-,Consumer Staples,2179414,US1475281036,NASDAQ
DF,DEAN FOODS CO.,Equity,0.01,11.2,"41,894.00","469,212.80",-,Consumer Staples,2858649,US2423701042,New York Stock Exchange Inc.
RDK,RUDDICK CORP.,Equity,0.01,42.64,"11,235.00","479,060.40",-,Consumer Staples,2758482,US7812581087,New York Stock Exchange Inc.
FLO,FLOWERS FOODS INC,Equity,0.02,18.98,"25,503.00","484,046.94",-,Consumer Staples,2744243,US3434981011,New York Stock Exchange Inc.
THS,TREEHOUSE FOODS INC,Equity,0.02,65.38,"8,108.00","530,101.04",-,Consumer Staples,B095X84,US89469A1043,New York Stock Exchange Inc.
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.03,20.67,"41,543.00","858,693.81",-,Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.
CPO,CORN PRODUCTS INTERNATIONAL INC.,Equity,0.03,52.59,"17,468.00","918,642.12",-,Consumer Staples,2128319,US2190231082,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.03,29.29,"31,376.00","919,003.04",-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
SFD,SMITHFIELD FOODS INC.,Equity,0.03,24.28,"37,963.00","921,741.64",-,Consumer Staples,2816238,US8322481081,New York Stock Exchange Inc.
RAH,RALCORP HOLDINGS INC.,Equity,0.03,85.5,"12,588.00","1,076,274.00",-,Consumer Staples,2741244,US7510281014,New York Stock Exchange Inc.
ENR,ENERGIZER HOLDINGS INC,Equity,0.04,77.48,"15,925.00","1,233,869.00",-,Consumer Staples,2569297,US29266R1086,New York Stock Exchange Inc.
GMCR,GREEN MOUNTAIN COFFEE ROASTERS INC,Equity,0.04,44.85,"28,078.00","1,259,298.30",-,Consumer Staples,2387596,US3931221069,NASDAQ
TAP,MOLSON COORS BREWING CLASS B,Equity,0.04,43.54,"30,678.00","1,335,720.12",-,Consumer Staples,B067BM3,US60871R2094,New York Stock Exchange Inc.
CPB,CAMPBELL SOUP,Equity,0.04,33.24,"40,553.00","1,347,981.72",-,Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.
HLF,HERBALIFE LTD,Equity,0.04,51.67,"27,260.00","1,408,524.20",-,Consumer Staples,B0539H3,KYG4412G1010,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.04,20.64,"68,796.00","1,419,949.44",-,Consumer Staples,2909730,US9024941034,New York Stock Exchange Inc.
HANS,HANSEN NATURAL CORP.,Equity,0.05,92.14,"15,996.00","1,473,871.44",-,Consumer Staples,2407911,US4113101053,NASDAQ
CHD,CHURCH AND DWIGHT INC,Equity,0.05,45.76,"32,679.00","1,495,391.04",-,Consumer Staples,2195841,US1713401024,New York Stock Exchange Inc.
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.05,50.42,"30,285.00","1,526,969.70",-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.
SWY,SAFEWAY INC,Equity,0.05,21.04,"80,940.00","1,702,977.60",-,Consumer Staples,2767165,US7865142084,New York Stock Exchange Inc.
BEAM,BEAM INC,Equity,0.06,51.23,"35,239.00","1,805,293.97",-,Consumer Staples,B4NH4W5,US0737301038,New York Stock Exchange Inc.
BFB,BROWN FORMAN CORP CLASS B,Equity,0.06,80.51,"23,427.00","1,886,107.77",-,Consumer Staples,2146838,US1156372096,New York Stock Exchange Inc.
CCE,COCA-COLA ENTERPRISES INC,Equity,0.06,25.78,"74,288.00","1,915,144.64",-,Consumer Staples,B42BPG9,US19122T1097,New York Stock Exchange Inc.
BG,BUNGE LTD,Equity,0.06,57.2,"33,653.00","1,924,951.60",-,Consumer Staples,2788713,BMG169621056,New York Stock Exchange Inc.
DPS,DR PEPPER SNAPPLE GROUP INC,Equity,0.06,39.48,"50,588.00","1,997,214.24",-,Consumer Staples,B2QW0Z8,US26138E1091,New York Stock Exchange Inc.
CLX,CLOROX,Equity,0.06,66.56,"30,472.00","2,028,216.32",-,Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.
SJM,JM SMUCKER,Equity,0.06,78.17,"26,514.00","2,072,599.38",-,Consumer Staples,2951452,US8326964058,New York Stock Exchange Inc.
HSY,HERSHEY FOODS,Equity,0.07,61.78,"34,736.00","2,145,990.08",-,Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.
WFM,WHOLE FOODS MARKET INC,Equity,0.08,69.58,"35,342.00","2,459,096.36",-,Consumer Staples,2963899,US9668371068,NASDAQ
CAG,CONAGRA BRANDS INC,Equity,0.08,26.4,"93,450.00","2,467,080.00",-,Consumer Staples,2215460,US2058871029,New York Stock Exchange Inc.
SLE,SARA LEE CORP.,Equity,0.08,18.92,"133,726.00","2,530,095.92",-,Consumer Staples,2217109,US8031111037,New York Stock Exchange Inc.
K,KELLOGG,Equity,0.09,50.57,"56,228.00","2,843,449.96",-,Consumer Staples,2486813,US4878361082,New York Stock Exchange Inc.
KR,KROGER,Equity,0.1,24.22,"130,632.00","3,163,907.04",-,Consumer Staples,2497406,US5010441013,New York Stock Exchange Inc.
RAI,REYNOLDS AMERICAN INC,Equity,0.1,41.42,"76,601.00","3,172,813.42",-,Consumer Staples,2429090,US7617131062,New York Stock Exchange Inc.
MJN,MEAD JOHNSON NUTRITION,Equity,0.1,68.73,"46,700.00","3,209,691.00",-,Consumer Staples,B4W9F29,US5828391061,New York Stock Exchange Inc.
LO,LORILLARD INC,Equity,0.11,114,"30,856.00","3,517,584.00",-,Consumer Staples,B39GHT7,US5441471019,New York Stock Exchange Inc.
SYY,SYSCO CORP,Equity,0.12,29.33,"133,341.00","3,910,891.53",-,Consumer Staples,2868165,US8718291078,New York Stock Exchange Inc.
HNZ,H.J. HEINZ CO.,Equity,0.12,54.04,"73,546.00","3,974,425.84",-,Consumer Staples,2419240,US4230741039,New York Stock Exchange Inc.
ADM*,ARCHER DANIELS MIDLAND,Equity,0.14,28.6,"154,444.00","4,417,098.40",-,Consumer Staples,B1SNWD4,US0394831020,Bolsa Mexicana De Valores
GIS,GENERAL MILLS INC,Equity,0.18,40.41,"145,894.00","5,895,576.54",-,Consumer Staples,2367026,US3703341046,New York Stock Exchange Inc.
KMB,KIMBERLY CLARK CORP,Equity,0.21,73.56,"89,783.00","6,604,437.48",-,Consumer Staples,2491839,US4943681035,New York Stock Exchange Inc.
WAG,WALGREEN,Equity,0.22,33.06,"209,202.00","6,916,218.12",-,Consumer Staples,2934839,US9314221097,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.32,92.39,"111,718.00","10,321,626.02",-,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.
CVS,CVS HEALTH CORP,Equity,0.39,40.78,"309,848.00","12,635,601.44",-,Consumer Staples,2577609,US1266501006,New York Stock Exchange Inc.
KFT,KRAFT FOODS INC A,Equity,0.44,37.36,"377,599.00","14,107,098.64",-,Consumer Staples,2764296,US50075N1046,NASDAQ
MO,ALTRIA GROUP INC,Equity,0.44,29.65,"478,364.00","14,183,492.60",-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.
PEP,PEPSICO INC,Equity,0.75,66.35,"361,199.00","23,965,553.65",-,Consumer Staples,2681511,US7134481081,New York Stock Exchange Inc.
KO,COCA-COLA,Equity,0.98,69.97,"451,448.00","31,587,816.56",-,Consumer Staples,2206657,US1912161007,New York Stock Exchange Inc.
PM,PHILIP MORRIS INTERNATIONAL INC,Equity,0.99,78.48,"406,383.00","31,892,937.84",-,Consumer Staples,B2PKRQ3,US7181721090,New York Stock Exchange Inc.
PG,PROCTER & GAMBLE,Equity,1.33,66.71,"637,827.00","42,549,439.17",-,Consumer Staples,2704407,US7427181091,New York Stock Exchange Inc.
P5N994,Petrocorp Inc Escrow,Equity,0,0,"1,248.00",0.12,-,Energy,-,US71645N9947,Non-Nms Quotation Service (Nnqs)
MHRWW,MAGNUM HUNTER RESOURCES EQUITY WAR,Equity,0,0,"2,506.00",0.25,-,Energy,B6X64Z9,US55973G1195,Non-Nms Quotation Service (Nnqs)
GEOKQ,GEOKINETICS INC,Equity,0,2.15,"2,430.00","5,224.50",-,Energy,B1GK732,US3729103073,Non-Nms Quotation Service (Nnqs)
GEVO,GEVO INC,Equity,0,6.29,"1,361.00","8,560.69",-,Energy,B5SBGV2,US3743961092,NASDAQ
HNRG,HALLADOR ENERGY,Equity,0,9.93,"1,012.00","10,049.16",-,Energy,2404978,US40609P1057,NASDAQ
LLEN,L AND L ENERGY INC,Equity,0,2.59,"5,069.00","13,128.71",-,Energy,B2NC3T6,US50162D1000,Non-Nms Quotation Service (Nnqs)
CAK,ERIN ENERGY CORP,Equity,0,1.01,"13,319.00","13,452.19",-,Energy,B5VY395,US1317451011,Nyse Mkt Llc
CXPO,CRIMSON EXPLORATION INC.,Equity,0,2.86,"4,966.00","14,202.76",-,Energy,B1FH080,US22662K2078,NASDAQ
ZN,ZION OIL AND GAS INC,Equity,0,2.21,"6,903.00","15,255.63",-,Energy,B1LSSB6,US9896961094,NASDAQ
GMXR,GMX RSCS,Equity,0,1.25,"13,632.00","17,040.00",-,Energy,2741589,US38011M1080,New York Stock Exchange Inc.
SYNM,SYNTROLEUM CORP.,Equity,0,0.96,"19,812.00","19,019.52",-,Energy,2818450,US8716301093,NASDAQ
MILLQ,MILLER ENERGY RESOURCES INC,Equity,0,2.79,"7,054.00","19,680.66",-,Energy,B01D5M4,US6005271050,Non-Nms Quotation Service (Nnqs)
POWR,POWERSECURE INTERNATIONAL INC,Equity,0,4.95,"4,280.00","21,186.00",-,Energy,2263340,US73936N1054,New York Stock Exchange Inc.
ISRL,ISRAMCO INC,Equity,0,89.56,237,"21,225.72",-,Energy,2247571,US4651414066,NASDAQ
UDRL,UNION DRILLING INC.,Equity,0,6.24,"3,441.00","21,471.84",-,Energy,2790075,US90653P1057,NASDAQ
RNET,RIGNET INC,Equity,0,16.74,"1,340.00","22,431.60",-,Energy,B3WSNV4,US7665821002,NASDAQ
ALJ,ALON USA ENERGY INC,Equity,0,8.71,"2,576.00","22,436.96",-,Energy,B0FGJN8,US0205201025,New York Stock Exchange Inc.
FCEL,FUELCELL ENERGY INC.,Equity,0,0.87,"28,237.00","24,622.66",-,Energy,2315111,US35952H1068,NASDAQ
KIORQ,KIOR INC CLASS A,Equity,0,10.18,"2,456.00","25,002.08",-,Energy,B4QN8Z1,US4972171098,Non-Nms Quotation Service (Nnqs)
VOG,VOYAGER OIL & GAS INC,Equity,0,2.57,"10,665.00","27,409.05",-,Energy,B53KGM5,US92911K1007,Nyse Mkt Llc
GEGSQ,GLOBAL GEOPHYSICAL SERVICES INC,Equity,0,6.72,"4,121.00","27,693.12",-,Energy,B1CH2V0,US37946S1078,Non-Nms Quotation Service (Nnqs)
WLB,WESTMORELAND COAL,Equity,0,12.75,"2,257.00","28,776.75",-,Energy,2954956,US9608781061,NASDAQ
EPM,EVOLUTION PETROLEUM CORP,Equity,0,8.05,"3,645.00","29,342.25",-,Energy,2367781,US30049A1079,Nyse Mkt Llc
TVIA,TERRAVIA INC,Equity,0,11.9,"2,495.00","29,690.50",-,Energy,B3ZCYL0,US83415T1016,NASDAQ
USU,USEC INC.,Equity,0,1.14,"26,389.00","30,083.46",-,Energy,2272658,US90333E1082,New York Stock Exchange Inc.
REX,REX AMERICAN RESOURCES CORP,Equity,0,22.11,"1,414.00","31,263.54",-,Energy,2063670,US7616241052,New York Stock Exchange Inc.
WG,WILLBROS GROUP INC,Equity,0,3.67,"8,870.00","32,552.90",-,Energy,B4WX361,US9692031084,New York Stock Exchange Inc.
SXC,SUNCOKE ENERGY INC,Equity,0,11.2,"3,039.00","34,036.80",-,Energy,B3R0638,US86722A1034,New York Stock Exchange Inc.
DK,DELEK US HOLDINGS INC,Equity,0,11.41,"3,235.00","36,911.35",-,Energy,B142DK9,US2466471016,New York Stock Exchange Inc.
NGS,NATURAL GAS SERVICES GROUP INC,Equity,0,14.46,"2,768.00","40,025.28",-,Energy,2986153,US63886Q1094,New York Stock Exchange Inc.
GST,GASTAR EXPLORATION INC,Equity,0,3.18,"13,184.00","41,925.12",-,Energy,B01DJB1,US3672992035,Nyse Mkt Llc
GPRE,GREEN PLAINS INC,Equity,0,9.76,"4,321.00","42,172.96",-,Energy,B11FJD6,US3932221043,NASDAQ
CPE,CALLON PETROLEUM,Equity,0,4.97,"8,881.00","44,138.57",-,Energy,2186072,US13123X1028,New York Stock Exchange Inc.
VQ,VENOCO INC.,Equity,0,6.77,"6,723.00","45,514.71",-,Energy,B1HLVJ8,US92275P3073,New York Stock Exchange Inc.
HUSA,HOUSTON AMERICAN ENERGY CORP,Equity,0,12.19,"3,747.00","45,675.93",-,Energy,2835192,US44183U1007,Nyse Mkt Llc
VTGDF,VANTAGE DRILLING,Equity,0,1.16,"39,643.00","45,985.88",-,Energy,B39YS98,KYG932051132,Non-Nms Quotation Service (Nnqs)
AMRS,AMYRIS INC,Equity,0,11.54,"4,016.00","46,344.64",-,Energy,B67TTN7,US03236M1018,NASDAQ
CDVIQ,CAL DIVE INTERNATIONAL INC,Equity,0,2.25,"21,676.00","48,771.00",-,Energy,B1L5W93,US12802T1016,Non-Nms Quotation Service (Nnqs)
PHX,PANHANDLE OIL AND GAS INC CLASS A,Equity,0,32.81,"1,602.00","52,561.62",-,Energy,2416382,US6984771062,New York Stock Exchange Inc.
WRESQ,WARREN RESOURCES INC,Equity,0,3.26,"16,233.00","52,919.58",-,Energy,2981761,US93564A1007,Non-Nms Quotation Service (Nnqs)
PVAHQ,PENN VIRGINIA CORP,Equity,0,5.29,"10,377.00","54,894.33",-,Energy,2680228,US7078821060,Non-Nms Quotation Service (Nnqs)
AMRC,AMERESCO INC CLASS A,Equity,0,13.72,"4,022.00","55,181.84",-,Energy,B3SWPT2,US02361E1082,New York Stock Exchange Inc.
JRCCQ,JAMES RIVER COAL,Equity,0,6.92,"8,063.00","55,795.96",-,Energy,B01TY47,US4703552079,Non-Nms Quotation Service (Nnqs)
STRI,STR HOLDINGS INC,Equity,0,8.23,"6,867.00","56,515.41",-,Energy,B54D7P3,US78478V1008,New York Stock Exchange Inc.
