HCOM,HAWAIIAN TELCOM HOLDCO INC.,Equity,0,27.57,"2,861.00","78,877.77","78,877.77",Communication Services,B4ZDRV1,US4200311060,NASDAQ
HCP,HCP REIT INC,Equity,0.09,44.03,"125,858.00","5,541,527.74","5,541,527.74",Financials,2417578,US40414L1098,New York Stock Exchange Inc.
HCSG,HEALTHCARE SERVICES GROUP INC.,Equity,0.01,30.93,"18,383.00","568,586.19","568,586.19",Industrials,2417619,US4219061086,NASDAQ
HCT,AMERICAN REALTY CAPITAL HEALTHCARE,Equity,0.01,11.9,"46,396.00","552,112.40","552,112.40",Financials,BLF7648,US02917R1086,NASDAQ
HD,HOME DEPOT INC,Equity,0.63,104.97,"373,942.00","39,252,691.74","39,252,691.74",Consumer Discretionary,2434209,US4370761029,New York Stock Exchange Inc.
HDS,HD SUPPLY HOLDINGS INC,Equity,0.01,29.49,"28,972.00","854,384.28","854,384.28",Industrials,BBL5981,US40416M1053,NASDAQ
HE,HAWAIIAN ELECTRIC INDUSTRIES INC.,Equity,0.01,33.48,"27,240.00","911,995.20","911,995.20",Utilities,2415204,US4198701009,New York Stock Exchange Inc.
HEAR,TURTLE BEACH CORP,Equity,0,3.19,"1,927.00","6,147.13","6,147.13",Consumer Discretionary,BN33VT2,US9004501071,NASDAQ
HEES,H&E EQUIPMENT SERVICES INC.,Equity,0,28.09,"7,933.00","222,837.97","222,837.97",Industrials,B0WR848,US4040301081,NASDAQ
HEI,HEICO CORP.,Equity,0.02,60.4,"18,065.00","1,091,126.00","1,091,126.00",Industrials,2419217,US4228061093,New York Stock Exchange Inc.
HELE,HELEN OF TROY CORP.,Equity,0.01,65.06,"7,427.00","483,200.62","483,200.62",Consumer Discretionary,2419530,BMG4388N1065,NASDAQ
HELI,CHC GROUP LTD,Equity,0,3.22,"11,349.00","36,543.78","36,543.78",Energy,BHZ7XD8,KYG070211019,New York Stock Exchange Inc.
HEOP,HERITAGE OAKS BANCORP,Equity,0,8.39,"5,462.00","45,826.18","45,826.18",Financials,2550354,US42724R1077,NASDAQ
HERO,HERCULES OFFSHORE INC.,Equity,0,1,"43,322.00","43,322.00","43,322.00",Energy,B0J2NQ3,US4270931094,NASDAQ
HES,HESS CORP,Equity,0.09,73.82,"76,194.00","5,624,641.08","5,624,641.08",Energy,2023748,US42809H1077,New York Stock Exchange Inc.
HF,HFF INC. CL A,Equity,0.01,35.92,"8,987.00","322,813.04","322,813.04",Financials,B1Q1RT1,US40418F1084,New York Stock Exchange Inc.
HFC,HOLLYFRONTIER CORP,Equity,0.03,37.48,"55,284.00","2,072,044.32","2,072,044.32",Energy,B5VX1H6,US4361061082,New York Stock Exchange Inc.
HFWA,HERITAGE FINANCIAL CORP.,Equity,0,17.55,"8,054.00","141,347.70","141,347.70",Financials,2619880,US42722X1063,NASDAQ
HGG,HHGREGG INC.,Equity,0,7.57,"4,244.00","32,127.08","32,127.08",Consumer Discretionary,B23F715,US42833L1089,New York Stock Exchange Inc.
HGR,HANGER INC,Equity,0,21.9,"9,316.00","204,020.40","204,020.40",Health Care,2796653,US41043F2083,New York Stock Exchange Inc.
HHC,HOWARD HUGHES CORP.,Equity,0.02,130.42,"10,847.00","1,414,665.74","1,414,665.74",Financials,B5VR4H9,US44267D1072,New York Stock Exchange Inc.
HHS,HARTE-HANKS INC.,Equity,0,7.74,"12,282.00","95,062.68","95,062.68",Consumer Discretionary,2410812,US4161961036,New York Stock Exchange Inc.
HI,HILLENBRAND INC.,Equity,0.01,34.5,"17,143.00","591,433.50","591,433.50",Industrials,B2QGDP1,US4315711089,New York Stock Exchange Inc.
HIBB,HIBBETT SPORTS INC.,Equity,0.01,48.43,"7,207.00","349,035.01","349,035.01",Consumer Discretionary,2428376,US4285671016,NASDAQ
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.08,41.69,"123,291.00","5,140,001.79","5,140,001.79",Financials,2476193,US4165151048,New York Stock Exchange Inc.
HII,HUNTINGTON INGALLS INDUSTRIES INC.,Equity,0.02,112.46,"13,456.00","1,513,261.76","1,513,261.76",Industrials,B40SSC9,US4464131063,New York Stock Exchange Inc.
HIL,HILL INTERNATIONAL INC.,Equity,0,3.84,"6,586.00","25,290.24","25,290.24",Industrials,B01TPN3,US4314661012,New York Stock Exchange Inc.
HILL,DOT HILL SYSTEMS CORP.,Equity,0,4.42,"16,442.00","72,673.64","72,673.64",Information Technology,2106069,US25848T1097,NASDAQ
HIVE,AEROHIVE NETWORKS INC,Equity,0,4.8,"2,629.00","12,619.20","12,619.20",Information Technology,BKWP6W6,US0077861062,New York Stock Exchange Inc.
HIW,HIGHWOODS PROPERTIES INC.,Equity,0.02,44.28,"24,150.00","1,069,362.00","1,069,362.00",Financials,2420640,US4312841087,New York Stock Exchange Inc.
HK,HALCON RESOURCES CORP,Equity,0,1.78,"71,805.00","127,812.90","127,812.90",Energy,B7L26X8,US40537Q2093,New York Stock Exchange Inc.
HL,HECLA MINING CO.,Equity,0,2.79,"88,051.00","245,662.29","245,662.29",Materials,2418601,US4227041062,New York Stock Exchange Inc.
HLF,HERBALIFE LTD,Equity,0.01,37.7,"20,458.00","771,266.60","771,266.60",Consumer Staples,B0539H3,KYG4412G1010,New York Stock Exchange Inc.
HLIT,HARMONIC INC.,Equity,0,7.01,"27,777.00","194,716.77","194,716.77",Information Technology,2510659,US4131601027,NASDAQ
HLS,HEALTHSOUTH CORP.,Equity,0.01,38.46,"23,786.00","914,809.56","914,809.56",Health Care,B1G9B93,US4219243098,New York Stock Exchange Inc.
HLSS,HOME LOAN SERVICING SOLUTIONS LTD,Equity,0.01,19.52,"20,636.00","402,814.72","402,814.72",Financials,B731MH9,KYG6648D1097,NASDAQ
HLT,HILTON WORLDWIDE HOLDINGS INC,Equity,0.02,26.09,"36,923.00","963,321.07","963,321.07",Consumer Discretionary,BH3XFX2,US43300A1043,New York Stock Exchange Inc.
HLX,HELIX ENERGY SOLUTIONS GROUP INC.,Equity,0.01,21.7,"28,954.00","628,301.80","628,301.80",Energy,2037062,US42330P1075,New York Stock Exchange Inc.
HME,HOME PROPERTIES INC.,Equity,0.02,65.6,"15,571.00","1,021,457.60","1,021,457.60",Financials,2414074,US4373061039,New York Stock Exchange Inc.
HMHC,HOUGHTON MIFFLIN HARCOURT,Equity,0.01,20.71,"29,738.00","615,873.98","615,873.98",Consumer Discretionary,BGCBBK9,US44157R1095,NASDAQ
HMN,HORACE MANN EDUCATORS CORP.,Equity,0.01,33.18,"10,973.00","364,084.14","364,084.14",Financials,2437112,US4403271046,New York Stock Exchange Inc.
HMPR,HAMPTON ROADS BANKSHARES INC.,Equity,0,1.68,"9,212.00","15,476.16","15,476.16",Financials,2877440,US4093215022,NASDAQ
HMST,HOMESTREET INC.,Equity,0,17.41,"5,552.00","96,660.32","96,660.32",Financials,B4WHS46,US43785V1026,NASDAQ
HMSY,HMS HOLDINGS CORP.,Equity,0.01,21.14,"23,591.00","498,713.74","498,713.74",Health Care,2418043,US40425J1016,NASDAQ
HMTV,HEMISPHERE MEDIA GROUP INC CLASS A,Equity,0,13.49,"2,312.00","31,188.88","31,188.88",Consumer Discretionary,B8L2798,US42365Q1031,NASDAQ
HNH,HANDY & HARMAN LTD.,Equity,0,46.03,"1,653.00","76,087.59","76,087.59",Materials,B0FZHQ4,US4103151050,NASDAQ
HNI,HNI CORP.,Equity,0.01,51.06,"12,428.00","634,573.68","634,573.68",Industrials,2435246,US4042511000,New York Stock Exchange Inc.
HNR,HARVEST NATURAL RESOURCES INC.,Equity,0,1.81,"11,528.00","20,865.68","20,865.68",Energy,2092867,US41754V1035,New York Stock Exchange Inc.
HNRG,HALLADOR ENERGY CO,Equity,0,11.01,"1,862.00","20,500.62","20,500.62",Energy,2404978,US40609P1057,NASDAQ
HNT,HEALTH NET INC.,Equity,0.02,53.53,"21,648.00","1,158,817.44","1,158,817.44",Health Care,2418623,US42222G1085,New York Stock Exchange Inc.
HOG,HARLEY DAVIDSON INC,Equity,0.06,65.91,"59,878.00","3,946,558.98","3,946,558.98",Consumer Discretionary,2411053,US4128221086,New York Stock Exchange Inc.
HOLX,HOLOGIC INC.,Equity,0.03,26.74,"65,850.00","1,760,829.00","1,760,829.00",Health Care,2433530,US4364401012,NASDAQ
HOMB,HOME BANCSHARES INC.,Equity,0.01,32.16,"14,744.00","474,167.04","474,167.04",Financials,B17MTL9,US4368932004,NASDAQ
HON,HONEYWELL INTERNATIONAL INC,Equity,0.34,99.92,"214,147.00","21,397,568.24","21,397,568.24",Industrials,2020459,US4385161066,New York Stock Exchange Inc.
HOS,HORNBECK OFFSHORE SERVICES INC.,Equity,0,24.97,"9,580.00","239,212.60","239,212.60",Energy,B00G814,US4405431069,New York Stock Exchange Inc.
HOT,STARWOOD HOTELS & RESORTS WORLDWID,Equity,0.06,81.07,"49,227.00","3,990,832.89","3,990,832.89",Consumer Discretionary,B12GHV2,US85590A4013,New York Stock Exchange Inc.
HOV,HOVNANIAN ENTERPRISES INC. CL A,Equity,0,4.13,"27,987.00","115,586.31","115,586.31",Consumer Discretionary,2437167,US4424872038,New York Stock Exchange Inc.
HP,HELMERICH & PAYNE INC,Equity,0.03,67.42,"26,494.00","1,786,225.48","1,786,225.48",Energy,2420101,US4234521015,New York Stock Exchange Inc.
HPP,HUDSON PACIFIC PROPERTIES INC.,Equity,0.01,30.06,"14,962.00","449,757.72","449,757.72",Financials,B64B9P8,US4440971095,New York Stock Exchange Inc.
HPQ,HEWLETT PACKARD,Equity,0.33,40.13,"518,236.00","20,796,810.68","20,796,810.68",Information Technology,2424006,US4282361033,New York Stock Exchange Inc.
HPT,HOSPITALITY PROPERTIES TRUST REIT,Equity,0.02,31,"40,971.00","1,270,101.00","1,270,101.00",Financials,2438966,US44106M1027,New York Stock Exchange Inc.
HPTX,HYPERION THERAPEUTICS INC,Equity,0,24,"2,704.00","64,896.00","64,896.00",Health Care,B7Y2TK3,US44915N1019,NASDAQ
HPY,HEARTLAND PAYMENT SYSTEMS INC.,Equity,0.01,53.95,"9,903.00","534,266.85","534,266.85",Information Technology,B02T2G4,US42235N1081,New York Stock Exchange Inc.
HQY,HEALTHEQUITY INC,Equity,0,25.45,"2,873.00","73,117.85","73,117.85",Health Care,BP8XZL1,US42226A1079,NASDAQ
HR,HEALTHCARE REALTY TRUST REIT INC,Equity,0.01,27.32,"26,681.00","728,924.92","728,924.92",Financials,2417921,US4219461047,New York Stock Exchange Inc.
HRB,H&R BLOCK INC,Equity,0.04,33.68,"74,308.00","2,502,693.44","2,502,693.44",Consumer Discretionary,2105505,US0936711052,New York Stock Exchange Inc.
HRC,HILL-ROM HOLDINGS INC.,Equity,0.01,45.62,"16,189.00","738,542.18","738,542.18",Health Care,2425924,US4314751029,New York Stock Exchange Inc.
HRG,HARBINGER GROUP INC.,Equity,0.01,14.16,"22,583.00","319,775.28","319,775.28",Consumer Staples,B4WZ088,US41146A1060,New York Stock Exchange Inc.
HRL,HORMEL FOODS CORP,Equity,0.03,52.1,"36,875.00","1,921,187.50","1,921,187.50",Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.
HRS,HARRIS CORP,Equity,0.03,71.82,"28,938.00","2,078,327.16","2,078,327.16",Information Technology,2412001,US4138751056,New York Stock Exchange Inc.
HRTG,HERITAGE INSURANCE HOLDINGS INC,Equity,0,19.43,"1,897.00","36,858.71","36,858.71",Financials,BMN9870,US42727J1025,New York Stock Exchange Inc.
HRTX,HERON THERAPEUTICS INC,Equity,0,10.06,"5,319.00","53,509.14","53,509.14",Health Care,BJ0XLZ3,US4277461020,NASDAQ
HSC,HARSCO CORP.,Equity,0.01,18.89,"22,221.00","419,754.69","419,754.69",Industrials,2412700,US4158641070,New York Stock Exchange Inc.
HSIC,HENRY SCHEIN INC,Equity,0.05,136.15,"23,188.00","3,157,046.20","3,157,046.20",Health Care,2416962,US8064071025,NASDAQ
HSII,HEIDRICK & STRUGGLES INTERNATIONAL,Equity,0,23.05,"4,970.00","114,558.50","114,558.50",Industrials,2413071,US4228191023,NASDAQ
HSNI,HSN INC.,Equity,0.01,76,"9,234.00","701,784.00","701,784.00",Consumer Discretionary,B3CLRB1,US4043031099,NASDAQ
HSP,HOSPIRA INC,Equity,0.04,61.25,"45,299.00","2,774,563.75","2,774,563.75",Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.
HST,HOST HOTELS & RESORTS REIT INC,Equity,0.08,23.77,"206,860.00","4,917,062.20","4,917,062.20",Financials,2567503,US44107P1049,New York Stock Exchange Inc.
HSTM,HEALTHSTREAM INC.,Equity,0,29.48,"5,308.00","156,479.84","156,479.84",Health Care,2577870,US42222N1037,NASDAQ
HSY,HERSHEY FOODS,Equity,0.07,103.93,"40,983.00","4,259,363.19","4,259,363.19",Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.
HT,HERSHA HOSPITALITY TRUST CL A,Equity,0.01,7.03,"55,314.00","388,857.42","388,857.42",Financials,2618638,US4278251040,New York Stock Exchange Inc.
HTA,HEALTHCARE TRUST OF AMERICA REIT C,Equity,0.01,26.94,"32,221.00","868,033.74","868,033.74",Financials,BT9QF28,US42225P5017,New York Stock Exchange Inc.
HTBI,HOMETRUST BANCSHARES INC,Equity,0,16.66,"6,048.00","100,759.68","100,759.68",Financials,B84T2F7,US4378721041,NASDAQ
HTBK,HERITAGE COMMERCE CORP.,Equity,0,8.83,"5,513.00","48,679.79","48,679.79",Financials,2503916,US4269271098,NASDAQ
HTH,HILLTOP HOLDINGS INC.,Equity,0.01,19.95,"17,265.00","344,436.75","344,436.75",Financials,2365428,US4327481010,New York Stock Exchange Inc.
HTLD,HEARTLAND EXPRESS INC.,Equity,0.01,27.01,"16,112.00","435,185.12","435,185.12",Industrials,2414018,US4223471040,NASDAQ
HTLF,HEARTLAND FINANCIAL USA INC.,Equity,0,27.1,"4,003.00","108,481.30","108,481.30",Financials,2828147,US42234Q1022,NASDAQ
HTS,HATTERAS FINANCIAL CORP.,Equity,0.01,18.43,"26,822.00","494,329.46","494,329.46",Financials,B2R5SY1,US41902R1032,New York Stock Exchange Inc.
HTWR,HEARTWARE INTERNATIONAL INC,Equity,0.01,73.43,"4,402.00","323,238.86","323,238.86",Health Care,B5BVY60,US4223681002,NASDAQ
HTZ,HERTZ GLOBAL HOLDINGS INC,Equity,0.05,24.94,"122,632.00","3,058,442.08","3,058,442.08",Industrials,B1HHJP8,US42805T1051,New York Stock Exchange Inc.
HUB.B,HUBBELL INC. CL B,Equity,0.03,106.83,"16,261.00","1,737,162.63","1,737,162.63",Industrials,2442291,US4435102011,New York Stock Exchange Inc.
HUBG,HUB GROUP INC. CL A,Equity,0.01,38.08,"10,203.00","388,530.24","388,530.24",Industrials,2407632,US4433201062,NASDAQ
HUBS,HUBSPOT INC,Equity,0,33.61,"1,565.00","52,599.65","52,599.65",Information Technology,BR4T3B3,US4435731009,New York Stock Exchange Inc.
HUM,HUMANA INC,Equity,0.1,143.63,"42,450.00","6,097,093.50","6,097,093.50",Health Care,2445063,US4448591028,New York Stock Exchange Inc.
HUN,HUNTSMAN CORP.,Equity,0.02,22.78,"55,283.00","1,259,346.74","1,259,346.74",Materials,B0650B9,US4470111075,New York Stock Exchange Inc.
HURC,HURCO COS.,Equity,0,34.09,"1,785.00","60,850.65","60,850.65",Industrials,2446367,US4473241044,NASDAQ
HURN,HURON CONSULTING GROUP INC.,Equity,0.01,68.39,"6,402.00","437,832.78","437,832.78",Industrials,B018V76,US4474621020,NASDAQ
HVB,HUDSON VALLEY HOLDING CORP.,Equity,0,27.16,"4,175.00","113,393.00","113,393.00",Financials,B019CT8,US4441721002,New York Stock Exchange Inc.
HVT,HAVERTY FURNITURE COS. INC.,Equity,0,22.01,"5,092.00","112,074.92","112,074.92",Consumer Discretionary,2414245,US4195961010,New York Stock Exchange Inc.
HW,HEADWATERS INC.,Equity,0,14.99,"20,024.00","300,159.76","300,159.76",Materials,2229773,US42210P1021,New York Stock Exchange Inc.
HWAY,HEALTHWAYS INC.,Equity,0,19.88,"9,131.00","181,524.28","181,524.28",Health Care,2026059,US4222451001,NASDAQ
HWCC,HOUSTON WIRE & CABLE CO.,Equity,0,11.95,"4,829.00","57,706.55","57,706.55",Industrials,B171W40,US44244K1097,NASDAQ
HWKN,HAWKINS INC.,Equity,0,43.33,"2,446.00","105,985.18","105,985.18",Materials,2415594,US4202611095,NASDAQ
HXL,HEXCEL CORP.,Equity,0.02,41.49,"27,307.00","1,132,967.43","1,132,967.43",Industrials,2416779,US4282911084,New York Stock Exchange Inc.
HY,HYSTER-YALE MATERIALS HANDLING INC,Equity,0,73.2,"2,773.00","202,983.60","202,983.60",Industrials,B7LG306,US4491721050,New York Stock Exchange Inc.
HYH,HALYARD HEALTH INC,Equity,0.01,45.47,"12,676.00","576,377.72","576,377.72",Health Care,BRJ6RP1,US40650V1008,New York Stock Exchange Inc.
HZNP,HORIZON PHARMA PLC,Equity,0,12.89,"18,808.00","242,435.12","242,435.12",Health Care,BQPVQZ6,IE00BQPVQZ61,NASDAQ
HZO,MARINEMAX INC.,Equity,0,20.05,"5,486.00","109,994.30","109,994.30",Consumer Discretionary,2250353,US5679081084,New York Stock Exchange Inc.
I,INTELSAT MANDATORY CONVERTIBLE JUN,Equity,0,17.36,"6,117.00","106,191.12","106,191.12",Communication Services,B8CP440,LU0914713705,New York Stock Exchange Inc.
IACI,IAC INTERACTIVE,Equity,0.02,60.79,"20,404.00","1,240,359.16","1,240,359.16",Information Technology,B0F0F09,US44919P5089,NASDAQ
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0.01,54.23,"6,778.00","367,570.94","367,570.94",Health Care,2248693,US4579852082,NASDAQ
IBKC,IBERIABANK CORP.,Equity,0.01,64.85,"8,174.00","530,083.90","530,083.90",Financials,2452450,US4508281080,NASDAQ
IBKR,INTERACTIVE BROKERS GROUP INC.,Equity,0.01,29.16,"15,489.00","451,659.24","451,659.24",Financials,B1WT4X2,US45841N1072,NASDAQ
IBM,INTERNATIONAL BUSINESS MACHINES CO,Equity,0.66,160.44,"258,650.00","41,497,806.00","41,497,806.00",Information Technology,2005973,US4592001014,New York Stock Exchange Inc.
IBOC,INTERNATIONAL BANCSHARES CORP.,Equity,0.01,26.54,"14,599.00","387,457.46","387,457.46",Financials,2243911,US4590441030,NASDAQ
IBP,INSTALLED BUILDING PRODUCTS INC,Equity,0,17.82,"2,337.00","41,645.34","41,645.34",Consumer Discretionary,BJSP4C9,US45780R1014,New York Stock Exchange Inc.
IBTX,INDEPENDENT BANK GROUP INC,Equity,0,39.06,"2,443.00","95,423.58","95,423.58",Financials,B9M9ZZ7,US45384B1061,NASDAQ
ICD,INDEPENDENCE CONTRACT DRILLING INC,Equity,0,5.22,"2,830.00","14,772.60","14,772.60",Energy,BPRCHP7,US4534153097,New York Stock Exchange Inc.
ICE,INTERCONTINENTAL EXCHANGE INC,Equity,0.11,219.29,"31,602.00","6,930,002.58","6,930,002.58",Financials,BFSSDS9,US45866F1049,New York Stock Exchange Inc.
ICEL,CELLULAR DYNAMICS INTERNATIONAL IN,Equity,0,6.43,"2,678.00","17,219.54","17,219.54",Health Care,BC9ZTM4,US15117V1098,NASDAQ
ICFI,ICF INTERNATIONAL INC.,Equity,0,40.98,"5,370.00","220,062.60","220,062.60",Industrials,B1FP363,US44925C1036,NASDAQ
ICON,ICONIX BRAND GROUP INC.,Equity,0.01,33.79,"13,943.00","471,133.97","471,133.97",Consumer Discretionary,2175575,US4510551074,NASDAQ
ICPT,INTERCEPT PHARMACEUTICALS INC,Equity,0.01,156,"3,395.00","529,620.00","529,620.00",Health Care,B7N59F8,US45845P1084,NASDAQ
ICUI,ICU MEDICAL INC.,Equity,0,81.9,"3,362.00","275,347.80","275,347.80",Health Care,2451918,US44930G1076,NASDAQ
IDA,IDACORP INC.,Equity,0.01,66.19,"13,627.00","901,971.13","901,971.13",Utilities,2296937,US4511071064,New York Stock Exchange Inc.
IDCC,INTERDIGITAL INC.,Equity,0.01,52.9,"9,920.00","524,768.00","524,768.00",Information Technology,2465737,US45867G1013,NASDAQ
IDRA,IDERA PHARMACEUTICALS INC.,Equity,0,4.41,"16,499.00","72,760.59","72,760.59",Health Care,B17NSF9,US45168K3068,NASDAQ
IDT,IDT CORP. CL B,Equity,0,20.31,"4,129.00","83,859.99","83,859.99",Communication Services,2757304,US4489475073,New York Stock Exchange Inc.
IDTI,INTEGRATED DEVICE TECHNOLOGY INC,Equity,0.01,19.6,"35,391.00","693,663.60","693,663.60",Information Technology,2462437,US4581181066,NASDAQ
IDXX,IDEXX LABORATORIES INC.,Equity,0.03,148.27,"13,075.00","1,938,630.25","1,938,630.25",Health Care,2459202,US45168D1046,NASDAQ
IEX,IDEX CORP.,Equity,0.03,77.84,"22,466.00","1,748,753.44","1,748,753.44",Industrials,2456612,US45167R1041,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.04,101.36,"22,276.00","2,257,895.36","2,257,895.36",Materials,2464165,US4595061015,New York Stock Exchange Inc.
IG,IGI LABORATORIES INC,Equity,0,8.8,"7,892.00","69,449.60","69,449.60",Consumer Staples,2457938,US4495751095,Nyse Mkt Llc
IGT,INTERNATIONAL GAME TECHNOLOGY,Equity,0.02,17.25,"66,322.00","1,144,054.50","1,144,054.50",Consumer Discretionary,2464972,US4599021023,New York Stock Exchange Inc.
IGTE,IGATE CORP.,Equity,0.01,39.48,"10,901.00","430,371.48","430,371.48",Information Technology,2544432,US45169U1051,NASDAQ
IHC,INDEPENDENCE HOLDING CO.,Equity,0,13.95,"2,146.00","29,936.70","29,936.70",Financials,2461229,US4534403070,New York Stock Exchange Inc.
IHS,IHS INC CLASS A,Equity,0.03,113.88,"18,627.00","2,121,242.76","2,121,242.76",Industrials,B08L7X6,US4517341073,New York Stock Exchange Inc.
III,INFORMATION SERVICES GROUP INC.,Equity,0,4.22,"8,961.00","37,815.42","37,815.42",Information Technology,B1R0CV4,US45675Y1047,NASDAQ
IIIN,INSTEEL INDUSTRIES INC.,Equity,0,23.58,"4,796.00","113,089.68","113,089.68",Industrials,2325875,US45774W1080,NASDAQ
IILG,INTERVAL LEISURE GROUP INC.,Equity,0,20.89,"10,532.00","220,013.48","220,013.48",Consumer Discretionary,B3CLS07,US46113M1080,NASDAQ
IIVI,II-VI INC.,Equity,0,13.65,"14,406.00","196,641.90","196,641.90",Information Technology,2452698,US9021041085,NASDAQ
IL,INTRALINKS HOLDINGS INC,Equity,0,11.9,"10,065.00","119,773.50","119,773.50",Information Technology,B4Z5RW8,US46118H1041,New York Stock Exchange Inc.
ILMN,ILLUMINA INC,Equity,0.11,184.58,"38,142.00","7,040,250.36","7,040,250.36",Health Care,2613990,US4523271090,NASDAQ
IM,INGRAM MICRO INC. SHS -A-,Equity,0.02,27.64,"41,742.00","1,153,748.88","1,153,748.88",Information Technology,2489094,US4571531049,New York Stock Exchange Inc.
IMDZ,IMMUNE DESIGN CORP SHARE (PROPOSED,Equity,0,30.78,"1,686.00","51,895.08","51,895.08",Health Care,BP7RS37,US45252L1035,NASDAQ
IMGN,IMMUNOGEN INC.,Equity,0,6.1,"22,773.00","138,915.30","138,915.30",Health Care,2457864,US45253H1014,NASDAQ
IMKTA,INGLES MARKETS INC.,Equity,0,37.09,"3,327.00","123,398.43","123,398.43",Consumer Staples,2460550,US4570301048,NASDAQ
IMMR,IMMERSION CORP.,Equity,0,9.47,"7,561.00","71,602.67","71,602.67",Information Technology,2517854,US4525211078,NASDAQ
IMMU,IMMUNOMEDICS INC.,Equity,0,4.8,"17,605.00","84,504.00","84,504.00",Health Care,2457961,US4529071080,NASDAQ
IMPR,IMPRIVATA INC,Equity,0,13,"1,646.00","21,398.00","21,398.00",Health Care,BNBPM19,US45323J1034,New York Stock Exchange Inc.
IMPV,IMPERVA INC,Equity,0,49.43,"5,465.00","270,134.95","270,134.95",Information Technology,B523R55,US45321L1008,New York Stock Exchange Inc.
IMS,IMS HEALTH HOLDINGS INC,Equity,0.01,25.64,"20,490.00","525,363.60","525,363.60",Health Care,BKY7XL8,US44970B1098,New York Stock Exchange Inc.
INAP,INTERNAP CORP,Equity,0,7.96,"14,497.00","115,396.12","115,396.12",Information Technology,B17P4M4,US45885A3005,NASDAQ
INCR,INC RESEARCH HOLDINGS INC CLASS A,Equity,0,25.69,"2,537.00","65,175.53","65,175.53",Health Care,BS7K7P2,US45329R1095,NASDAQ
INCY,INCYTE CORP,Equity,0.05,73.11,"39,608.00","2,895,740.88","2,895,740.88",Health Care,2471950,US45337C1027,NASDAQ
INDB,INDEPENDENT BANK CORP.,Equity,0,42.81,"6,288.00","269,189.28","269,189.28",Financials,2447821,US4538361084,NASDAQ
INFA,INFORMATICA CORP.,Equity,0.02,38.13,"29,722.00","1,133,448.47","1,133,448.47",Information Technology,2412067,US45666Q1022,NASDAQ
INFI,INFINITY PHARMACEUTICALS INC.,Equity,0,16.89,"13,105.00","221,343.45","221,343.45",Health Care,B1FCQS7,US45665G3039,NASDAQ
INFN,INFINERA CORP.,Equity,0.01,14.72,"31,687.00","466,432.64","466,432.64",Information Technology,B1YB5Y4,US45667G1031,NASDAQ
INGN,INOGEN INC,Equity,0,31.37,"1,388.00","43,541.56","43,541.56",Health Care,BJSVLL5,US45780L1044,NASDAQ
INGR,INGREDION INC,Equity,0.03,84.84,"20,169.00","1,711,137.96","1,711,137.96",Consumer Staples,B7K24P7,US4571871023,New York Stock Exchange Inc.
ININ,INTERACTIVE INTELLIGENCE GROUP INC,Equity,0,47.9,"4,094.00","196,102.60","196,102.60",Information Technology,B4Q9365,US45841V1098,NASDAQ
INN,SUMMIT HOTEL PROPERTIES INC.,Equity,0.01,12.44,"25,182.00","313,264.08","313,264.08",Financials,B3M7R64,US8660821005,New York Stock Exchange Inc.
INO,INOVIO PHARMACEUTICALS INC,Equity,0,9.18,"16,486.00","151,341.48","151,341.48",Health Care,BN5H5K1,US45773H2013,NASDAQ
INSM,INSMED INC,Equity,0,15.47,"12,145.00","187,883.15","187,883.15",Health Care,2614487,US4576693075,NASDAQ
INSY,INSYS THERAPEUTICS INC.,Equity,0,42.16,"2,195.00","92,541.20","92,541.20",Health Care,B4QRG71,US45824V2097,NASDAQ
INT,WORLD FUEL SERVICES CORP.,Equity,0.01,46.93,"19,698.00","924,427.14","924,427.14",Energy,2469450,US9814751064,New York Stock Exchange Inc.
INTC,INTEL CORPORATION CORP,Equity,0.79,36.29,"1,361,079.00","49,393,556.91","49,393,556.91",Information Technology,2463247,US4581401001,NASDAQ
INTL,INTL FCSTONE INC.,Equity,0,20.57,"3,884.00","79,893.88","79,893.88",Financials,2456441,US46116V1052,NASDAQ
INTU,INTUIT INC,Equity,0.11,92.19,"77,818.00","7,174,041.42","7,174,041.42",Information Technology,2459020,US4612021034,NASDAQ
INVN,INVENSENSE INC,Equity,0.01,16.26,"19,363.00","314,842.38","314,842.38",Information Technology,B3XTGL7,US46123D2053,New York Stock Exchange Inc.
INWK,INNERWORKINGS INC.,Equity,0,7.79,"12,130.00","94,492.70","94,492.70",Industrials,B17W6V8,US45773Y1055,NASDAQ
IO,ION GEOPHYSICAL CORP.,Equity,0,2.75,"36,512.00","100,408.00","100,408.00",Energy,2460293,US4620441083,New York Stock Exchange Inc.
IOSP,INNOSPEC INC.,Equity,0,42.7,"6,275.00","267,942.50","267,942.50",Materials,2245597,US45768S1050,NASDAQ
IP,INTERNATIONAL PAPER,Equity,0.1,53.58,"118,745.00","6,362,357.10","6,362,357.10",Materials,2465254,US4601461035,New York Stock Exchange Inc.
IPAR,INTER PARFUMS INC.,Equity,0,27.45,"4,457.00","122,344.65","122,344.65",Consumer Staples,2473150,US4583341098,NASDAQ
