Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
LANC,LANCASTER COLONY CORP,Equity,0.01,88.15,4841,426734.15,-,Consumer Staples,2503206,US5138471033,NASDAQ,2013
POST,POST HOLDINGS INC,Equity,0.01,49.27,8563,421899.01,-,Consumer Staples,B6T0518,US7374461041,New York Stock Exchange Inc.,2013
SVU,SUPERVALU INC,Equity,0.01,7.29,55486,404492.94,-,Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.,2013
SPB,SPECTRUM BRANDS HOLDINGS INC,Equity,0.01,70.55,5555,391905.25,-,Consumer Staples,B3MYPN8,US84763R1014,New York Stock Exchange Inc.,2013
LNCE,SNYDERS-LANCE INC,Equity,0.01,28.72,12578,361240.16,-,Consumer Staples,B54DFD7,US8335511049,NASDAQ,2013
JJSF,J AND J SNACK FOODS CORP,Equity,0.01,88.59,3884,344083.56,-,Consumer Staples,2469171,US4660321096,NASDAQ,2013
UVV,UNIVERSAL CORP,Equity,0.01,54.6,6056,330657.6,-,Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.,2013
WDFC,WD-40,Equity,0.01,74.68,4173,311639.64,-,Consumer Staples,2944742,US9292361071,NASDAQ,2013
SUSS,SUSSER HOLDINGS CORP,Equity,0.01,65.49,4732,309898.68,-,Consumer Staples,B182MF3,US8692331064,New York Stock Exchange Inc.,2013
FDP,FRESH DEL MONTE PRODUCE INC,Equity,0.01,28.3,9956,281754.8,-,Consumer Staples,2118707,KYG367381053,New York Stock Exchange Inc.,2013
PPC,PILGRIMS PRIDE CORP,Equity,0,16.25,15699,255108.75,-,Consumer Staples,B5L3PZ2,US72147K1088,NASDAQ,2013
VGR,VECTOR GROUP LTD,Equity,0,16.37,15291,250313.67,-,Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.,2013
BDBD,BOULDER BRANDS INC.,Equity,0,15.86,15452,245068.72,-,Consumer Staples,B9657F5,US1014051080,NASDAQ,2013
PF,PINNACLE FOODS INC,Equity,0,27.46,8747,240192.62,-,Consumer Staples,B94DGV0,US72348P1049,New York Stock Exchange Inc.,2013
SPTN,SPARTAN STORES,Equity,0,24.28,9595,232966.6,-,Consumer Staples,2616126,US8468221044,NASDAQ,2013
CALM,CAL MAINE FOODS INC,Equity,0,60.23,3841,231343.43,-,Consumer Staples,2158781,US1280302027,NASDAQ,2013
CORE,CORE MARK HOLDING INC,Equity,0,75.93,3004,228093.72,-,Consumer Staples,B0637B2,US2186811046,NASDAQ,2013
SEB,SEABOARD CORP,Equity,0,2794.97,73,204032.81,-,Consumer Staples,2786687,US8115431079,Nyse Mkt Llc,2013
SFM,SPROUTS FARMERS MARKET INC,Equity,0,38.43,5285,203102.55,-,Consumer Staples,BCGCR79,US85208M1027,NASDAQ,2013
CHEF,CHEFS WAREHOUSE INC,Equity,0,29.16,5904,172160.64,-,Consumer Staples,B63RTD5,US1630861011,NASDAQ,2013
TR,TOOTSIE ROLL INDUSTRIES INC,Equity,0,32.54,5098,165888.92,-,Consumer Staples,2896809,US8905161076,New York Stock Exchange Inc.,2013
BNNY,ANNIES INC,Equity,0,43.04,3608,155288.32,-,Consumer Staples,B73CG25,US03600T1043,New York Stock Exchange Inc.,2013
WMK,WEIS MARKETS INC,Equity,0,52.56,2918,153370.08,-,Consumer Staples,2946845,US9488491047,New York Stock Exchange Inc.,2013
DMND,DIAMOND FOODS INC.,Equity,0,25.84,5765,148967.6,-,Consumer Staples,B081PN2,US2526031057,NASDAQ,2013
CQB,CHIQUITA BRANDS INTERNATIONAL INC.,Equity,0,11.7,11778,137802.6,-,Consumer Staples,2855468,US1700328099,New York Stock Exchange Inc.,2013
USNA,USANA HEALTH SCIENCES INC,Equity,0,75.58,1616,122137.28,-,Consumer Staples,2267698,US90328M1071,New York Stock Exchange Inc.,2013
PTRY,PANTRY INC.,Equity,0,16.78,6131,102878.18,-,Consumer Staples,2427685,US6986571031,NASDAQ,2013
MED,MEDIFAST INC,Equity,0,26.13,3628,94799.64,-,Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.,2013
CVGW,CALAVO GROWERS INC,Equity,0,30.26,3018,91324.68,-,Consumer Staples,2859200,US1282461052,NASDAQ,2013
COKE,COCA COLA BOTTLING,Equity,0,73.19,1196,87535.24,-,Consumer Staples,2206721,US1910981026,NASDAQ,2013
IMKTA,INGLES MARKETS INC CLASS A,Equity,0,27.1,3195,86584.5,-,Consumer Staples,2460550,US4570301048,NASDAQ,2013
PETS,PETMED EXPRESS INC,Equity,0,16.63,5180,86143.4,-,Consumer Staples,2143099,US7163821066,NASDAQ,2013
NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Equity,0,42.45,1958,83117.1,-,Consumer Staples,B82C9Z7,US63888U1088,New York Stock Exchange Inc.,2013
FWMHQ,FAIRWAY GROUP HOLDINGS CORP CLASS,Equity,0,18.12,4087,74056.44,-,Consumer Staples,B7FDJX8,US30603D1090,Non-Nms Quotation Service (Nnqs),2013
SENEA,SENECA FOODS CORP CLASS A,Equity,0,31.89,2315,73825.35,-,Consumer Staples,2781626,US8170705011,NASDAQ,2013
AOI,ALLIANCE ONE INTERNATIONAL INC,Equity,0,3.05,23583,71928.15,-,Consumer Staples,2269865,US0187721032,New York Stock Exchange Inc.,2013
OME,OMEGA PROTEIN CORP,Equity,0,12.29,4961,60970.69,-,Consumer Staples,2232652,US68210P1075,New York Stock Exchange Inc.,2013
FIZZ,NATIONAL BEVERAGE CORP,Equity,0,20.16,2882,58101.12,-,Consumer Staples,2638625,US6350171061,NASDAQ,2013
NUTR,NUTRACEUTICAL INTERNATIONAL CORP,Equity,0,26.78,2110,56505.8,-,Consumer Staples,2152772,US67060Y1010,NASDAQ,2013
LMNR,LIMONEIRA,Equity,0,26.59,2037,54163.83,-,Consumer Staples,2101763,US5327461043,NASDAQ,2013
RNDY,ROUNDYS INC,Equity,0,9.86,5466,53894.76,-,Consumer Staples,B6ZLPN7,US7792681014,New York Stock Exchange Inc.,2013
NATR,NATURES SUNSHINE PRODUCTS INC,Equity,0,17.32,3075,53259,-,Consumer Staples,2627816,US6390271012,NASDAQ,2013
TIS,ORCHIDS PAPER PRODUCTS,Equity,0,32.84,1584,52018.56,-,Consumer Staples,B0CMBD3,US68572N1046,Nyse Mkt Llc,2013
JBSS,JOHN B SANFILIPPO AND SON INC,Equity,0,24.68,2077,51260.36,-,Consumer Staples,2772998,US8004221078,NASDAQ,2013
LFVN,LIFEVANTAGE CORP,Equity,0,1.65,29647,48917.55,-,Consumer Staples,B033T19,US53222K1060,NASDAQ,2013
SNAK,INVENTURE FOODS INC,Equity,0,13.26,3526,46754.76,-,Consumer Staples,2695415,US4612121024,NASDAQ,2013
PHMD,PHOTOMEDEX INC,Equity,0,12.95,3516,45532.2,-,Consumer Staples,2420985,US7193583017,NASDAQ,2013
BREW,CRAFT BREW ALLIANCE INC,Equity,0,16.42,2710,44498.2,-,Consumer Staples,2723350,US2241221017,NASDAQ,2013
FHCO,VERU,Equity,0,8.5,5229,44446.5,-,Consumer Staples,2974039,US3144621022,NASDAQ,2013
STSI,STAR SCIENTIFIC INC.,Equity,0,1.16,38181,44289.96,-,Consumer Staples,2535663,US85517P1012,NASDAQ,2013
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Equity,0,31.01,1348,41801.48,-,Consumer Staples,2929211,US9271074091,NASDAQ,2013
FARM,FARMER BROTHERS,Equity,0,23.26,1767,41100.42,-,Consumer Staples,2331786,US3076751086,NASDAQ,2013
SYUT,SYNUTRA INTERNATIONAL INC,Equity,0,8.88,4507,40022.16,-,Consumer Staples,2457530,US87164C1027,NASDAQ,2013
ALCO,ALICO INC,Equity,0,38.87,928,36071.36,-,Consumer Staples,2016425,US0162301040,NASDAQ,2013
VITC,VITACOST.COM INC,Equity,0,5.79,6030,34913.7,-,Consumer Staples,B4LJSJ8,US92847A2006,NASDAQ,2013
ARDNA,ARDEN GROUP INC CLASS A,Equity,0,126.51,251,31754.01,-,Consumer Staples,2047425,US0397621097,NASDAQ,2013
LWAY,LIFEWAY FOODS INC,Equity,0,15.98,1150,18377,-,Consumer Staples,2545305,US5319141090,NASDAQ,2013
XOM,EXXON MOBIL CORP,Equity,2.17,101.2,1162224,117617068.8,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.,2013
CVX,CHEVRON CORP,Equity,1.17,124.91,506755,63298767.05,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.,2013
SLBA,SCHLUMBERGER LTD.,Equity,0.58,90.11,347623,31324308.53,-,Energy,4779232,AN8068571086,Euronext Amsterdam,2013
COP,CONOCOPHILLIPS,Equity,0.42,70.65,319765,22591397.25,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.,2013
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.37,95.1,210712,20038711.2,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.,2013
PSX,PHILLIPS,Equity,0.23,77.13,161616,12465442.08,-,Energy,B78C4Y8,US7185461040,New York Stock Exchange Inc.,2013
EOG,EOG RESOURCES INC,Equity,0.22,167.84,71357,11976558.88,-,Energy,2318024,US26875P1012,New York Stock Exchange Inc.,2013
HAL,HALLIBURTON,Equity,0.21,50.75,221562,11244271.5,-,Energy,2405302,US4062161017,New York Stock Exchange Inc.,2013
AAZ,ANADARKO PETROLEUM CORP,Equity,0.19,79.32,131518,10432007.76,-,Energy,5864676,US0325111070,Boerse Berlin,2013
NOV,NATIONAL OILWELL VARCO INC,Equity,0.17,79.53,112292,8930582.76,-,Energy,2624486,US6370711011,New York Stock Exchange Inc.,2013
APA,APACHE CORP,Equity,0.16,85.94,102911,8844171.34,-,Energy,2043962,US0374111054,New York Stock Exchange Inc.,2013
MPN,MARATHON PETROLEUM CORP,Equity,0.13,91.73,79228,7267584.44,-,Energy,B567SL6,US56585A1025,Boerse Stuttgart,2013
VLO,VALERO ENERGY CORP,Equity,0.13,50.4,142591,7186586.4,-,Energy,2041364,US91913Y1001,New York Stock Exchange Inc.,2013
WMB,WILLIAMS INC,Equity,0.13,38.57,178505,6884937.85,-,Energy,5727371,US9694571004,Deutsche Boerse Xetra,2013
HES,HESS CORP,Equity,0.12,83,80214,6657762,-,Energy,2023748,US42809H1077,New York Stock Exchange Inc.,2013
DVN,DEVON ENERGY CORP,Equity,0.12,61.87,106177,6569170.99,-,Energy,2480677,US25179M1036,New York Stock Exchange Inc.,2013
PXD,PIONEER NATURAL RESOURCE,Equity,0.12,184.07,35575,6548290.25,-,Energy,2690830,US7237871071,New York Stock Exchange Inc.,2013
MRO,MARATHON OIL CORP,Equity,0.12,35.3,185190,6537207,-,Energy,2910970,US5658491064,New York Stock Exchange Inc.,2013
BHI,BAKER HUGHES INC,Equity,0.12,55.26,115529,6384132.54,-,Energy,2072085,US0572241075,New York Stock Exchange Inc.,2013
NBL,NOBLE ENERGY INC,Equity,0.12,68.11,93719,6383201.09,-,Energy,2640761,US6550441058,New York Stock Exchange Inc.,2013
KMI,KINDER MORGAN INC,Equity,0.12,36,173246,6236856,-,Energy,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.,2013
SE,SPECTRA ENERGY CORP,Equity,0.12,35.62,174975,6232609.5,-,Energy,B1L60G9,US8475601097,New York Stock Exchange Inc.,2013
COG,CABOT OIL & GAS CORP,Equity,0.08,38.76,110070,4266313.2,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.,2013
CHK,CHESAPEAKE ENERGY CORP,Equity,0.08,27.14,151471,4110922.94,-,Energy,2182779,US1651671075,New York Stock Exchange Inc.,2013
CAM,CAMERON INTERNATIONAL CORP,Equity,0.07,59.53,64819,3858675.07,-,Energy,2222233,US13342B1052,-,2013
SDRL,SEADRILL LTD,Equity,0.07,41.08,92342,3793409.36,-,Energy,B0HWHV8,BMG7945E1057,New York Stock Exchange Inc.,2013
SWN,SOUTHWESTERN ENERGY,Equity,0.07,39.33,91943,3616118.19,-,Energy,2828619,US8454671095,New York Stock Exchange Inc.,2013
RRC,RANGE RESOURCES CORP,Equity,0.07,84.31,42482,3581657.42,-,Energy,2523334,US75281A1097,New York Stock Exchange Inc.,2013
EQT,EQT CORP,Equity,0.07,89.78,39308,3529072.24,-,Energy,2319414,US26884L1098,New York Stock Exchange Inc.,2013
MUR,MURPHY OIL CORP,Equity,0.06,64.88,49919,3238744.72,-,Energy,2611206,US6267171022,New York Stock Exchange Inc.,2013
FTI,FMC TECHNOLOGIES INC,Equity,0.06,52.21,61970,3235453.7,-,Energy,2763561,US30249U1016,New York Stock Exchange Inc.,2013
KIJ,CONCHO RESOURCES INC,Equity,0.05,108,27420,2961360,-,Energy,B23WG75,US20605P1012,Deutsche Boerse Xetra,2013
LNG,CHENIERE ENERGY INC,Equity,0.05,43.12,63126,2721993.12,-,Energy,2654364,US16411R2085,Nyse Mkt Llc,2013
HFC,HOLLYFRONTIER CORP,Equity,0.05,49.69,53070,2637048.3,-,Energy,B5VX1H6,US4361061082,New York Stock Exchange Inc.,2013
ENY,CIMAREX ENERGY,Equity,0.04,104.91,22493,2359740.63,-,Energy,B1BXSC2,US1717981013,Deutsche Boerse Xetra,2013
CNX,CONSOL ENERGY INC,Equity,0.04,38.04,60002,2282476.08,-,Energy,2413758,US20854P1093,New York Stock Exchange Inc.,2013
OII,OCEANEERING INTERNATIONAL INC,Equity,0.04,78.88,28249,2228281.12,-,Energy,2655583,US6752321025,New York Stock Exchange Inc.,2013
HP,HELMERICH & PAYNE INC,Equity,0.04,84.08,24736,2079802.88,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.,2013
TSO,ANDEAVOR CORP,Equity,0.04,58.5,35478,2075463,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.,2013
WLL,WHITING PETROLEUM CORP,Equity,0.04,61.87,30927,1913453.49,-,Energy,2168003,US9663871021,New York Stock Exchange Inc.,2013
DNR,DENBURY RESOURCES INC,Equity,0.03,16.43,97571,1603091.53,-,Energy,2418474,US2479162081,New York Stock Exchange Inc.,2013
OIS,OIL STATES INTERNATIONAL INC,Equity,0.03,101.72,14410,1465785.2,-,Energy,2724472,US6780261052,New York Stock Exchange Inc.,2013
SM,SM ENERGY,Equity,0.03,83.11,17349,1441875.39,-,Energy,2764188,US78454L1008,New York Stock Exchange Inc.,2013
QEP,QEP RESOURCES INC,Equity,0.03,30.65,46829,1435308.85,-,Energy,B60X657,US74733V1008,New York Stock Exchange Inc.,2013
GPOR,GULFPORT ENERGY CORP,Equity,0.03,63.15,22320,1409508,-,Energy,2398684,US4026353049,NASDAQ,2013
BTU,PEABODY ENERGY CORP,Equity,0.03,19.53,70494,1376747.82,-,Energy,2753454,US7045491047,New York Stock Exchange Inc.,2013
NBR,NABORS INDUSTRIES LTD,Equity,0.02,16.99,76197,1294587.03,-,Energy,2963372,BMG6359F1032,New York Stock Exchange Inc.,2013
CLR,CONTINENTAL RESOURCES INC,Equity,0.02,112.52,11039,1242108.28,-,Energy,B1XGWS3,US2120151012,New York Stock Exchange Inc.,2013
OS7,OASIS PETROLEUM INC,Equity,0.02,46.97,26420,1240947.4,-,Energy,B3MT403,US6742151086,Deutsche Boerse Xetra,2013
CIE,COBALT INTERNATIONAL ENERGY INC,Equity,0.02,16.45,72016,1184663.2,-,Energy,B4XH005,US19075F1066,New York Stock Exchange Inc.,2013
DRC,DRESSER-RAND GROUP INC.,Equity,0.02,59.63,19827,1182284.01,-,Energy,B0G0V77,US2616081038,New York Stock Exchange Inc.,2013
DRQ,DRIL QUIP INC,Equity,0.02,109.93,10596,1164818.28,-,Energy,2116767,US2620371045,New York Stock Exchange Inc.,2013
RDC,ROWAN COMPANIES CLASS A PLC,Equity,0.02,35.36,32541,1150649.76,-,Energy,B840261,GB00B6SLMV12,New York Stock Exchange Inc.,2013
SJR,SUPERIOR ENERGY SERVICES INC,Equity,0.02,26.61,41355,1100456.55,-,Energy,B1C5MB4,US8681571084,Deutsche Boerse Xetra,2013
WPX,WPX ENERGY INC,Equity,0.02,20.38,52203,1063897.14,-,Energy,B40PCD9,US98212B1035,New York Stock Exchange Inc.,2013
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.02,56.92,17809,1013688.28,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.,2013
FSLR,FIRST SOLAR INC,Equity,0.02,54.64,17710,967674.4,-,Energy,B1HMF22,US3364331070,NASDAQ,2013
PTEN,PATTERSON UTI ENERGY INC,Equity,0.02,25.32,37887,959298.84,-,Energy,2672537,US7034811015,NASDAQ,2013
NFX,NEWFIELD EXPLORATION,Equity,0.02,24.63,35352,870719.76,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.,2013
UPLMQ,ULTRA PETROLEUM CORP,Equity,0.02,21.65,40165,869572.25,-,Energy,2714440,CA9039141093,Non-Nms Quotation Service (Nnqs),2013
INT,WORLD FUEL SERVICES CORP,Equity,0.02,43.16,18862,814083.92,-,Energy,2469450,US9814751064,New York Stock Exchange Inc.,2013
ATW,ATWOOD OCEANICS INC,Equity,0.01,53.39,14904,795724.56,-,Energy,2062440,US0500951084,New York Stock Exchange Inc.,2013
SDOCQ,SANDRIDGE ENERGY INC,Equity,0.01,6.07,128694,781172.58,-,Energy,B28M896,US80007P3073,Non-Nms Quotation Service (Nnqs),2013
KOG,KODIAK OIL AND GAS CORP,Equity,0.01,11.21,69333,777222.93,-,Energy,B06MB40,CA50015Q1000,New York Stock Exchange Inc.,2013
ROSE,ROSETTA RESOURCES INC.,Equity,0.01,48.04,15893,763499.72,-,Energy,B0YV6N3,US7777793073,NASDAQ,2013
TRGP,TARGA RESOURCES CORP,Equity,0.01,88.17,8618,759849.06,-,Energy,B55PZY3,US87612G1013,New York Stock Exchange Inc.,2013
SEMG,SEMGROUP CORP CLASS A,Equity,0.01,65.23,10927,712768.21,-,Energy,B547XN5,US81663A1051,New York Stock Exchange Inc.,2013
UN7,UNIT CORP,Equity,0.01,51.62,12717,656451.54,-,Energy,5943122,US9092181091,Boerse Berlin,2013
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0.01,23.18,27722,642595.96,-,Energy,2037062,US42330P1075,New York Stock Exchange Inc.,2013
AR,ANTERO RESOURCES CORP,Equity,0.01,63.44,9874,626406.56,-,Energy,BFD2WR8,US03674X1063,New York Stock Exchange Inc.,2013
CRR,CARBO CERAMICS INC,Equity,0.01,116.53,5128,597565.84,-,Energy,2238821,US1407811058,New York Stock Exchange Inc.,2013
WNR,WESTERN REFINING INC,Equity,0.01,42.41,13998,593655.18,-,Energy,B0WHXR6,US9593191045,New York Stock Exchange Inc.,2013
MDR,MCDERMOTT INTERNATIONAL INC,Equity,0.01,9.16,61722,565373.52,-,Energy,2550310,PA5800371096,New York Stock Exchange Inc.,2013
EXXIQ,ENERGY XXI (BERMUDA) LTD,Equity,0.01,27.06,20715,560547.9,-,Energy,B1YBPT9,BMG100821401,Non-Nms Quotation Service (Nnqs),2013
CRZO,CARRIZO OIL AND GAS INC,Equity,0.01,44.77,11914,533389.78,-,Energy,2092801,US1445771033,NASDAQ,2013
EXH,ARCHROCK INC,Equity,0.01,34.2,15017,513581.4,-,Energy,B241SX1,US30225X1037,New York Stock Exchange Inc.,2013
PDCE,PDC ENERGY INC,Equity,0.01,53.22,9327,496382.94,-,Energy,B89M5F2,US69327R1014,NASDAQ,2013
CKH,SEACOR HOLDINGS INC,Equity,0.01,91.2,5203,474513.6,-,Energy,2797838,US8119041015,New York Stock Exchange Inc.,2013
HOS,HORNBECK OFFSHORE SERVICES INC,Equity,0.01,49.23,9184,452128.32,-,Energy,B00G814,US4405431069,New York Stock Exchange Inc.,2013
XTXI,CROSSTEX ENERGY INC,Equity,0.01,36.16,12466,450770.56,-,Energy,2263306,US22765Y1047,NASDAQ,2013
SGY,STONE ENERGY CORP.,Equity,0.01,34.59,13001,449704.59,-,Energy,2850281,US8616421066,New York Stock Exchange Inc.,2013
SXC,SUNCOKE ENERGY INC,Equity,0.01,22.81,18508,422167.48,-,Energy,B3R0638,US86722A1034,New York Stock Exchange Inc.,2013
GLNG,GOLAR LNG LTD,Equity,0.01,36.29,11439,415121.31,-,Energy,2367963,BMG9456A1009,NASDAQ,2013
ANRZQ,ALPHA NATURAL RESOURCES INC,Equity,0.01,7.14,57658,411678.12,-,Energy,B066NX5,US02076X1028,Non-Nms Quotation Service (Nnqs),2013
LPI,LAREDO PETROLEUM INC,Equity,0.01,27.69,12858,356038.02,-,Energy,B7DX5X2,US5168061068,New York Stock Exchange Inc.,2013
BBG,BILL BARRETT CORP,Equity,0.01,26.78,12622,338017.16,-,Energy,B04M3T1,US06846N1046,New York Stock Exchange Inc.,2013
BCEI,BONANZA CREEK ENERGY INC,Equity,0.01,43.47,7705,334936.35,-,Energy,B71B3K1,US0977931031,New York Stock Exchange Inc.,2013
DK,DELEK US HOLDINGS INC,Equity,0.01,34.41,9713,334224.33,-,Energy,B142DK9,US2466471016,New York Stock Exchange Inc.,2013
SCTY,SOLARCITY CORP,Equity,0.01,56.82,5880,334101.6,-,Energy,B8BZJC4,US83416T1007,NASDAQ,2013
MHRCQ,MAGNUM HUNTER RESOURCES CORP,Equity,0.01,7.31,43004,314359.24,-,Energy,2850979,US55973B1026,Non-Nms Quotation Service (Nnqs),2013
GEOS,GEOSPACE TECHNOLOGIES CORP,Equity,0.01,94.83,3308,313697.64,-,Energy,B89MJ94,US37364X1090,NASDAQ,2013
KEGXQ,KEY ENERGY SERVICES INC,Equity,0.01,7.9,39488,311955.2,-,Energy,2490795,US4929141061,Non-Nms Quotation Service (Nnqs),2013
SPWR,SUNPOWER CORP,Equity,0.01,29.81,10446,311395.26,-,Energy,B59DK93,US8676524064,NASDAQ,2013
FANG,DIAMONDBACK ENERGY INC,Equity,0.01,52.86,5877,310658.22,-,Energy,B7Y8YR3,US25278X1090,NASDAQ,2013
KOS,KOSMOS ENERGY LTD,Equity,0.01,11.18,26423,295409.14,-,Energy,B53HHH8,BMG5315B1072,New York Stock Exchange Inc.,2013
FET,FORUM ENERGY TECHNOLOGIES INC,Equity,0.01,28.26,10324,291756.24,-,Energy,B4K4F48,US34984V1008,New York Stock Exchange Inc.,2013
NR,NEWPARK RESOURCES INC,Equity,0.01,12.29,23575,289736.75,-,Energy,2636878,US6517185046,New York Stock Exchange Inc.,2013
CLD,CLOUD PEAK ENERGY INC,Equity,0.01,18,15960,287280,-,Energy,B57LN89,US18911Q1022,New York Stock Exchange Inc.,2013
RES,RPC INC,Equity,0.01,17.85,16017,285903.45,-,Energy,2719456,US7496601060,New York Stock Exchange Inc.,2013
MTDR,MATADOR RESOURCES,Equity,0.01,18.64,15197,283272.08,-,Energy,B7MSLL8,US5764852050,New York Stock Exchange Inc.,2013
WLTGQ,WALTER ENERGY INC,Equity,0.01,16.63,16427,273181.01,-,Energy,2951805,US93317Q1058,Non-Nms Quotation Service (Nnqs),2013
GTATQ,GT ADVANCED TECHNOLOGIES INC,Equity,0.01,8.72,31301,272944.72,-,Energy,B6TB704,US36191U1060,Non-Nms Quotation Service (Nnqs),2013
HEROQ,HERCULES OFFSHORE INC,Equity,0.01,6.53,41474,270825.22,-,Energy,B0J2NQ3,US4270931094,Non-Nms Quotation Service (Nnqs),2013
CJES,C&J ENERGY SERVICES INC.,Equity,0,23.1,11688,269992.8,-,Energy,B4Z7Z53,US12467B3042,New York Stock Exchange Inc.,2013
HK,HALCON RESOURCES CORP,Equity,0,3.86,68725,265278.5,-,Energy,B7L26X8,US40537Q2093,New York Stock Exchange Inc.,2013
EPL,EPL OIL & GAS INC,Equity,0,28.5,9156,260946,-,Energy,B83L9Z3,US26883D1081,New York Stock Exchange Inc.,2013
FTK,FLOTEK INDUSTRIES INC,Equity,0,20.07,12781,256514.67,-,Energy,2816551,US3433891021,New York Stock Exchange Inc.,2013
PKD,PARKER DRILLING,Equity,0,8.13,31331,254721.03,-,Energy,2671460,US7010811013,New York Stock Exchange Inc.,2013
TTI,TETRA TECHNOLOGIES INC,Equity,0,12.36,20579,254356.44,-,Energy,2884280,US88162F1057,New York Stock Exchange Inc.,2013
NOG,NORTHERN OIL AND GAS INC,Equity,0,15.07,16609,250297.63,-,Energy,B0WRP81,US6655311099,Nyse Mkt Llc,2013
ACI,ARCH COAL INC.,Equity,0,4.45,55628,247544.6,-,Energy,2037181,US0393801008,New York Stock Exchange Inc.,2013
SN,SANCHEZ ENERGY CORP,Equity,0,24.51,9920,243139.2,-,Energy,B73D510,US79970Y1055,New York Stock Exchange Inc.,2013
FI,FRANK S INTERNATIONAL NV,Equity,0,27,8987,242649,-,Energy,BCRY5H0,NL0010556684,New York Stock Exchange Inc.,2013
CRK,COMSTOCK RESOURCES INC,Equity,0,18.29,12675,231825.75,-,Energy,2213572,US2057682039,New York Stock Exchange Inc.,2013
REXX,REX ENERGY CORP,Equity,0,19.71,11381,224319.51,-,Energy,B23K5J4,US7615651004,NASDAQ,2013
CLNE,CLEAN ENERGY FUELS CORP,Equity,0,12.88,17352,223493.76,-,Energy,B1Y1PC2,US1844991018,NASDAQ,2013
XCO,EXCO RESOURCES INC,Equity,0,5.31,40664,215925.84,-,Energy,B0YBGD3,US2692794025,New York Stock Exchange Inc.,2013
CVI,CVR ENERGY INC,Equity,0,43.43,4306,187009.58,-,Energy,B23PS12,US12662P1084,New York Stock Exchange Inc.,2013
PBF,PBF ENERGY INC CLASS A,Equity,0,31.46,5892,185362.32,-,Energy,B7F4TJ7,US69318G1067,New York Stock Exchange Inc.,2013
GDPMQ,GOODRICH PETROLEUM CORP,Equity,0,17.02,10504,178778.08,-,Energy,2200961,US3824104059,Non-Nms Quotation Service (Nnqs),2013
MCF,CONTANGO OIL AND GAS,Equity,0,47.26,3778,178548.28,-,Energy,2752945,US21075N2045,Nyse Mkt Llc,2013
AREX,APPROACH RESOURCES INC,Equity,0,19.29,9004,173687.16,-,Energy,B28RSK2,US03834A1034,NASDAQ,2013
ERA,ERA GROUP INC,Equity,0,30.86,5577,172106.22,-,Energy,B8KM2D8,US26885G1094,New York Stock Exchange Inc.,2013
SYRG,SRC ENERGY CORP,Equity,0,9.26,17834,165142.84,-,Energy,B296BJ8,US87164P1030,Nyse Mkt Llc,2013
MTRX,MATRIX SERVICE,Equity,0,24.47,6746,165074.62,-,Energy,2572068,US5768531056,NASDAQ,2013
REN,RESOLUTE ENERGY CORP.,Equity,0,9.03,17625,159153.75,-,Energy,B4PVR71,US76116A1088,New York Stock Exchange Inc.,2013
TESO,TESCO CORP,Equity,0,19.78,7969,157626.82,-,Energy,2237022,CA88157K1012,NASDAQ,2013
RNET,RIGNET INC,Equity,0,47.93,3195,153136.35,-,Energy,B3WSNV4,US7665821002,NASDAQ,2013
SFYWQ,SWIFT ENERGY,Equity,0,13.5,11327,152914.5,-,Energy,2867430,US8707381013,Non-Nms Quotation Service (Nnqs),2013
TPLM,TRIANGLE PETROLEUM CORP,Equity,0,8.32,17723,147455.36,-,Energy,B065Y40,US89600B2016,Non-Nms Quotation Service (Nnqs),2013
EOX,EMERALD OIL INC,Equity,0,7.66,19187,146972.42,-,Energy,B8Q67F1,US29101U2096,Nyse Mkt Llc,2013
WTI,W AND T OFFSHORE INC,Equity,0,16,9070,145120,-,Energy,B01Z7M4,US92922P1066,New York Stock Exchange Inc.,2013
ATHL,ATHLON ENERGY INC,Equity,0,30.25,4743,143475.75,-,Energy,BCH0DN0,US0474771047,New York Stock Exchange Inc.,2013
TVIA,TERRAVIA INC,Equity,0,10.89,12519,136331.91,-,Energy,B3ZCYL0,US83415T1016,NASDAQ,2013
PVAHQ,PENN VIRGINIA CORP,Equity,0,9.43,14120,133151.6,-,Energy,2680228,US7078821060,Non-Nms Quotation Service (Nnqs),2013
