Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
CL,COLGATE-PALMOLIVE,Equity,0.34,82.15,121773,10003651.95,-,Consumer Staples,2209106,US1941621039,New York Stock Exchange Inc.,2009
MO,ALTRIA GROUP INC,Equity,0.34,19.63,504045,9894403.35,-,Consumer Staples,2692632,US02209S1033,New York Stock Exchange Inc.,2009
KFT,KRAFT FOODS INC A,Equity,0.33,27.18,359032,9758489.78,-,Consumer Staples,2764296,US50075N1046,NASDAQ,2009
WAG,WALGREEN,Equity,0.3,36.72,241764,8877574.08,-,Consumer Staples,2934839,US9314221097,New York Stock Exchange Inc.,2009
KMB,KIMBERLY CLARK CORP,Equity,0.22,63.71,100994,6434327.74,-,Consumer Staples,2491839,US4943681035,New York Stock Exchange Inc.,2009
GIS,GENERAL MILLS INC,Equity,0.19,70.81,80216,5680094.96,-,Consumer Staples,2367026,US3703341046,New York Stock Exchange Inc.,2009
ADM*,ARCHER DANIELS MIDLAND,Equity,0.17,31.31,156544,4901392.64,-,Consumer Staples,B1SNWD4,US0394831020,Bolsa Mexicana De Valores,2009
SYY,SYSCO CORP,Equity,0.14,27.94,143805,4017911.7,-,Consumer Staples,2868165,US8718291078,New York Stock Exchange Inc.,2009
K,KELLOGG,Equity,0.11,53.2,61854,3290632.8,-,Consumer Staples,2486813,US4878361082,New York Stock Exchange Inc.,2009
LO,LORILLARD INC,Equity,0.11,80.23,40941,3284696.43,-,Consumer Staples,B39GHT7,US5441471019,New York Stock Exchange Inc.,2009
HNZ,H.J. HEINZ CO.,Equity,0.11,42.76,76737,3281274.12,-,Consumer Staples,2419240,US4230741039,New York Stock Exchange Inc.,2009
KR,KROGER,Equity,0.11,20.53,159633,3277265.49,-,Consumer Staples,2497406,US5010441013,New York Stock Exchange Inc.,2009
CAG,CONAGRA BRANDS INC,Equity,0.09,23.05,109639,2527178.95,-,Consumer Staples,2215460,US2058871029,New York Stock Exchange Inc.,2009
SWY,SAFEWAY INC,Equity,0.08,21.29,104452,2223783.08,-,Consumer Staples,2767165,US7865142084,New York Stock Exchange Inc.,2009
MJN,MEAD JOHNSON NUTRITION,Equity,0.07,43.7,50087,2188801.88,-,Consumer Staples,B4W9F29,US5828391061,New York Stock Exchange Inc.,2009
RAI,REYNOLDS AMERICAN INC,Equity,0.07,52.97,41276,2186389.72,-,Consumer Staples,2429090,US7617131062,New York Stock Exchange Inc.,2009
CLX,CLOROX,Equity,0.07,61,34084,2079124,-,Consumer Staples,2204026,US1890541097,New York Stock Exchange Inc.,2009
SLE,SARA LEE CORP.,Equity,0.07,12.18,170037,2071050.66,-,Consumer Staples,2217109,US8031111037,New York Stock Exchange Inc.,2009
SJM,JM SMUCKER,Equity,0.06,61.75,28951,1787724.26,-,Consumer Staples,2951452,US8326964058,New York Stock Exchange Inc.,2009
DPS,DR PEPPER SNAPPLE GROUP INC,Equity,0.06,28.3,61901,1751798.3,-,Consumer Staples,B2QW0Z8,US26138E1091,New York Stock Exchange Inc.,2009
CPB,CAMPBELL SOUP,Equity,0.06,33.8,48311,1632911.8,-,Consumer Staples,2162845,US1344291091,New York Stock Exchange Inc.,2009
CCE,COCA-COLA ENTERPRISES INC.,Equity,0.05,21.2,75706,1604967.2,-,Consumer Staples,2206969,US1912191046,New York Stock Exchange Inc.,2009
TAP,MOLSON COORS BREWING CLASS B,Equity,0.05,45.16,31275,1412379,-,Consumer Staples,B067BM3,US60871R2094,New York Stock Exchange Inc.,2009
HSY,HERSHEY FOODS,Equity,0.05,35.79,37326,1335897.54,-,Consumer Staples,2422806,US4278661081,New York Stock Exchange Inc.,2009
PBG,PEPSI BOTTLING,Equity,0.04,37.5,34534,1295025,-,Consumer Staples,2404569,US7134091005,New York Stock Exchange Inc.,2009
BFB,BROWN FORMAN CORP CLASS B,Equity,0.04,53.57,22074,1182504.26,-,Consumer Staples,2146838,US1156372096,New York Stock Exchange Inc.,2009
MKC,MCCORMICK & CO NON-VOTING INC,Equity,0.04,36.13,31805,1149114.65,-,Consumer Staples,2550161,US5797802064,New York Stock Exchange Inc.,2009
ENR,ENERGIZER HOLDINGS INC,Equity,0.04,61.28,16918,1036735.04,-,Consumer Staples,2569297,US29266R1086,New York Stock Exchange Inc.,2009
CHD,CHURCH AND DWIGHT INC,Equity,0.04,60.45,16995,1027347.75,-,Consumer Staples,2195841,US1713401024,New York Stock Exchange Inc.,2009
TSN,TYSON FOODS INC CLASS A,Equity,0.03,12.27,73753,904949.31,-,Consumer Staples,2909730,US9024941034,New York Stock Exchange Inc.,2009
RAH,RALCORP HOLDINGS INC.,Equity,0.03,59.71,13882,828894.22,-,Consumer Staples,2741244,US7510281014,New York Stock Exchange Inc.,2009
DF,DEAN FOODS CO.,Equity,0.03,18.04,43946,792785.84,-,Consumer Staples,2858649,US2423701042,New York Stock Exchange Inc.,2009
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.03,15.93,46277,737192.61,-,Consumer Staples,2170473,US21036P1084,New York Stock Exchange Inc.,2009
WFM,WHOLE FOODS MARKET INC,Equity,0.03,27.45,26842,736812.9,-,Consumer Staples,2963899,US9668371068,NASDAQ,2009
GMCR,GREEN MOUNTAIN COFFEE ROASTERS INC,Equity,0.02,81.47,8433,687036.79,-,Consumer Staples,2387596,US3931221069,NASDAQ,2009
HRL,HORMEL FOODS CORP,Equity,0.02,38.45,17144,659186.8,-,Consumer Staples,2437264,US4404521001,New York Stock Exchange Inc.,2009
SVU,SUPERVALU INC,Equity,0.02,12.71,51726,657437.46,-,Consumer Staples,2863610,US8685361037,New York Stock Exchange Inc.,2009
HANS,HANSEN NATURAL CORP.,Equity,0.02,38.4,16916,649574.4,-,Consumer Staples,2407911,US4113101053,NASDAQ,2009
HLF,HERBALIFE LTD,Equity,0.02,40.57,15336,622181.52,-,Consumer Staples,B0539H3,KYG4412G1010,New York Stock Exchange Inc.,2009
ACV,ALBERTO-CULVER,Equity,0.02,29.29,21175,620215.76,-,Consumer Staples,B1H33V0,US0130781000,New York Stock Exchange Inc.,2009
NTY,NBTY INC,Equity,0.02,43.54,13249,576861.46,-,Consumer Staples,2627827,US6287821044,New York Stock Exchange Inc.,2009
DLM,DEL MONTE FOODS,Equity,0.02,11.34,48125,545737.5,-,Consumer Staples,2386010,US24522P1030,New York Stock Exchange Inc.,2009
CPO,CORN PRODUCTS INTERNATIONAL INC.,Equity,0.02,29.23,17854,521872.42,-,Consumer Staples,2128319,US2190231082,New York Stock Exchange Inc.,2009
SFD,SMITHFIELD FOODS INC.,Equity,0.02,15.19,34182,519224.61,-,Consumer Staples,2816238,US8322481081,New York Stock Exchange Inc.,2009
FLO,FLOWERS FOODS INC,Equity,0.02,23.76,19212,456477.12,-,Consumer Staples,2744243,US3434981011,New York Stock Exchange Inc.,2009
CHTT,CHATTEM INC,Equity,0.02,93.3,4748,442988.4,-,Consumer Staples,2188982,US1624561072,NASDAQ,2009
PAS,PEPSIAMERICAS INC,Equity,0.01,29.26,14120,413151.2,-,Consumer Staples,2452568,US71343P2002,New York Stock Exchange Inc.,2009
CASY,CASEYS GENERAL STORES INC,Equity,0.01,31.92,12244,390828.48,-,Consumer Staples,2179414,US1475281036,NASDAQ,2009
THS,TREEHOUSE FOODS INC,Equity,0.01,38.86,7962,309403.33,-,Consumer Staples,B095X84,US89469A1043,New York Stock Exchange Inc.,2009
RDK,RUDDICK CORP.,Equity,0.01,25.73,10940,281486.2,-,Consumer Staples,2758482,US7812581087,New York Stock Exchange Inc.,2009
UNFI,UNITED NATURAL FOODS INC,Equity,0.01,26.74,10293,275234.82,-,Consumer Staples,2895163,US9111631035,NASDAQ,2009
UVV,UNIVERSAL CORP,Equity,0.01,45.61,5956,271653.16,-,Consumer Staples,2923804,US9134561094,New York Stock Exchange Inc.,2009
LANC,LANCASTER COLONY CORP,Equity,0.01,49.7,4787,237913.9,-,Consumer Staples,2503206,US5138471033,NASDAQ,2009
SAFM,SANDERSON FARMS INC,Equity,0.01,42.16,5147,216997.52,-,Consumer Staples,2774336,US8000131040,NASDAQ,2009
RAD,RITE AID CORP,Equity,0.01,1.51,137932,208277.32,-,Consumer Staples,2740809,US7677541044,New York Stock Exchange Inc.,2009
CQB,CHIQUITA BRANDS INTERNATIONAL INC.,Equity,0.01,18.04,11194,201939.76,-,Consumer Staples,2855468,US1700328099,New York Stock Exchange Inc.,2009
LNCE,LANCE INC.,Equity,0.01,26.3,7188,189044.4,-,Consumer Staples,2503314,US5146061024,NASDAQ,2009
HELE,HELEN OF TROY LTD,Equity,0.01,24.46,7046,172345.16,-,Consumer Staples,2419530,BMG4388N1065,NASDAQ,2009
AIPC,AMERICAN ITALIAN PASTA A,Equity,0.01,34.79,4946,172071.34,-,Consumer Staples,2111858,US0270701016,NASDAQ,2009
HAIN,HAIN CELESTIAL GROUP INC,Equity,0.01,17.01,9535,162190.35,-,Consumer Staples,2492337,US4052171000,NASDAQ,2009
TR,TOOTSIE ROLL INDUSTRIES INC,Equity,0.01,27.38,5832,159680.17,-,Consumer Staples,2896809,US8905161076,New York Stock Exchange Inc.,2009
WDFC,WD-40,Equity,0,32.36,4355,140927.8,-,Consumer Staples,2944742,US9292361071,NASDAQ,2009
VGR,VECTOR GROUP LTD,Equity,0,14,9752,136527.98,-,Consumer Staples,2515803,US92240M1080,New York Stock Exchange Inc.,2009
DMND,DIAMOND FOODS INC.,Equity,0,35.54,3802,135123.08,-,Consumer Staples,B081PN2,US2526031057,NASDAQ,2009
JJSF,J AND J SNACK FOODS CORP,Equity,0,39.96,3307,132147.72,-,Consumer Staples,2469171,US4660321096,NASDAQ,2009
WINN,WINN-DIXIE STORES INC. WI,Equity,0,10.04,12889,129405.56,-,Consumer Staples,B1HDM13,US9742803078,NASDAQ,2009
SEB,SEABOARD CORP,Equity,0,1349,93,125457,-,Consumer Staples,2786687,US8115431079,Nyse Mkt Llc,2009
NAFC,NASH FINCH CO.,Equity,0,37.09,3273,121395.57,-,Consumer Staples,2623319,US6311581028,NASDAQ,2009
CALM,CAL MAINE FOODS INC,Equity,0,34.08,3402,115940.16,-,Consumer Staples,2158781,US1280302027,NASDAQ,2009
ANDE,ANDERSONS INC,Equity,0,25.82,4395,113478.9,-,Consumer Staples,2274922,US0341641035,NASDAQ,2009
DOLE,DOLE FOOD CO. INC.,Equity,0,12.41,8755,108649.55,-,Consumer Staples,B551JT4,US2566031017,New York Stock Exchange Inc.,2009
AOI,ALLIANCE ONE INTERNATIONAL INC,Equity,0,4.88,22208,108375.04,-,Consumer Staples,2269865,US0187721032,New York Stock Exchange Inc.,2009
WMK,WEIS MARKETS INC,Equity,0,36.36,2841,103298.76,-,Consumer Staples,2946845,US9488491047,New York Stock Exchange Inc.,2009
PEET,PEETS COFFEE & TEA INC.,Equity,0,33.33,2924,97456.92,-,Consumer Staples,2717900,US7055601006,NASDAQ,2009
HOGS,ZHONGPIN INC.,Equity,0,15.61,6192,96657.12,-,Consumer Staples,B0Z7Y36,US98952K1079,NASDAQ,2009
SAM,BOSTON BEER INC CLASS A,Equity,0,46.6,2037,94924.2,-,Consumer Staples,2113393,US1005571070,New York Stock Exchange Inc.,2009
GAPTQ,GREAT ATLANTIC & PACIFIC TEA CO.,Equity,0,11.79,7920,93376.8,-,Consumer Staples,2384100,US3900641032,Non-Nms Quotation Service (Nnqs),2009
PETS,PETMED EXPRESS INC,Equity,0,17.63,5271,92927.73,-,Consumer Staples,2143099,US7163821066,NASDAQ,2009
HEK,HECKMANN CORP.,Equity,0,4.99,18582,92724.18,-,Consumer Staples,B29HJ97,US4226801086,New York Stock Exchange Inc.,2009
SMBL,SMART BALANCE INC.,Equity,0,6,15053,90318,-,Consumer Staples,B0V9FJ9,US83169Y1082,NASDAQ,2009
MED,MEDIFAST INC,Equity,0,30.58,2848,87091.84,-,Consumer Staples,2934033,US58470H1014,New York Stock Exchange Inc.,2009
SPTN,SPARTAN STORES,Equity,0,14.29,5086,72678.94,-,Consumer Staples,2616126,US8468221044,NASDAQ,2009
PTRY,PANTRY INC.,Equity,0,13.59,5316,72244.44,-,Consumer Staples,2427685,US6986571031,NASDAQ,2009
BGS,B AND G FOODS INC,Equity,0,9.18,7704,70722.72,-,Consumer Staples,B034L49,US05508R1068,New York Stock Exchange Inc.,2009
IPSU,IMPERIAL SUGAR CO.,Equity,0,17.44,3780,65923.2,-,Consumer Staples,2805184,US4530962087,NASDAQ,2009
DSCM,DRUGSTORE.COM,Equity,0,3.09,19974,61719.66,-,Consumer Staples,2441889,US2622411021,NASDAQ,2009
SYUT,SYNUTRA INTERNATIONAL INC,Equity,0,13.51,4377,59133.27,-,Consumer Staples,2457530,US87164C1027,NASDAQ,2009
SENEA,SENECA FOODS CORP CLASS A,Equity,0,23.87,2236,53373.32,-,Consumer Staples,2781626,US8170705011,NASDAQ,2009
ADY,FEIHE INTERNATIONAL INC.,Equity,0,21.68,2260,48996.8,-,Consumer Staples,2650384,US31429Y1038,New York Stock Exchange Inc.,2009
COKE,COCA COLA BOTTLING,Equity,0,54.02,893,48239.86,-,Consumer Staples,2206721,US1910981026,NASDAQ,2009
IMKTA,INGLES MARKETS INC CLASS A,Equity,0,15.13,2839,42954.07,-,Consumer Staples,2460550,US4570301048,NASDAQ,2009
CVGW,CALAVO GROWERS INC,Equity,0,17,2522,42874,-,Consumer Staples,2859200,US1282461052,NASDAQ,2009
USNA,USANA HEALTH SCIENCES INC,Equity,0,31.9,1319,42076.1,-,Consumer Staples,2267698,US90328M1071,New York Stock Exchange Inc.,2009
FEEDQ,AGFEED INDUSTRIES INC,Equity,0,5,8142,40710,-,Consumer Staples,B0VTXY0,US00846L1017,Non-Nms Quotation Service (Nnqs),2009
VLGEA,VILLAGE SUPER MARKET INC CLASS A,Equity,0,27.32,1488,40652.16,-,Consumer Staples,2929211,US9271074091,NASDAQ,2009
CGA,CHINA GREEN AGRICULTURE INC,Equity,0,14.7,2730,40131,-,Consumer Staples,2271149,US16943W1053,New York Stock Exchange Inc.,2009
FIZZ,NATIONAL BEVERAGE CORP,Equity,0,13.86,2430,33679.85,-,Consumer Staples,2638625,US6350171061,NASDAQ,2009
CDZI,CADIZ INC,Equity,0,11.97,2742,32821.74,-,Consumer Staples,2238661,US1275372076,NASDAQ,2009
CHBT,CHINA-BIOTICS INC.,Equity,0,15.47,2112,32672.64,-,Consumer Staples,B0DF3T1,US16937B1098,Non-Nms Quotation Service (Nnqs),2009
FARM,FARMER BROTHERS,Equity,0,19.74,1603,31643.22,-,Consumer Staples,2331786,US3076751086,NASDAQ,2009
NUTR,NUTRACEUTICAL INTERNATIONAL CORP,Equity,0,12.37,2234,27634.58,-,Consumer Staples,2152772,US67060Y1010,NASDAQ,2009
DDRX,DIEDRICH COFFEE INC COM NEW,Equity,0,34.85,715,24917.75,-,Consumer Staples,2757519,US2536752015,NASDAQ,2009
ALCO,ALICO INC,Equity,0,28.46,846,24077.16,-,Consumer Staples,2016425,US0162301040,NASDAQ,2009
TIS,ORCHIDS PAPER PRODUCTS,Equity,0,20.02,1160,23223.2,-,Consumer Staples,B0CMBD3,US68572N1046,Nyse Mkt Llc,2009
FHCO,VERU,Equity,0,4.73,4774,22581.02,-,Consumer Staples,2974039,US3144621022,NASDAQ,2009
ARDNA,ARDEN GROUP INC CLASS A,Equity,0,95.62,214,20462.68,-,Consumer Staples,2047425,US0397621097,NASDAQ,2009
OFI,OVERHILL FARMS INC.,Equity,0,4.86,4006,19469.16,-,Consumer Staples,2049982,US6902121051,Nyse Mkt Llc,2009
OME,OMEGA PROTEIN CORP,Equity,0,4.36,4416,19253.76,-,Consumer Staples,2232652,US68210P1075,New York Stock Exchange Inc.,2009
SHF,SCHIFF NUTRITION INTERNATIONAL INC,Equity,0,7.82,2158,16875.56,-,Consumer Staples,2871743,US8066931077,New York Stock Exchange Inc.,2009
SUSS,SUSSER HOLDINGS CORP,Equity,0,8.59,1852,15908.68,-,Consumer Staples,B182MF3,US8692331064,New York Stock Exchange Inc.,2009
STSI,STAR SCIENTIFIC INC.,Equity,0,0.7,21253,14877.1,-,Consumer Staples,2535663,US85517P1012,NASDAQ,2009
LWAY,LIFEWAY FOODS INC,Equity,0,11.88,1111,13198.68,-,Consumer Staples,2545305,US5319141090,NASDAQ,2009
HQSM,HQ SUSTAINABLE MARITIME INDUSTRIES,Equity,0,7.04,1633,11496.32,-,Consumer Staples,B1Q2GY2,US40426A2087,Non-Nms Quotation Service (Nnqs),2009
MTEX,MANNATECH INC.,Equity,0,3.12,3617,11285.04,-,Consumer Staples,2409843,US5637711046,NASDAQ,2009
XOM,EXXON MOBIL CORP,Equity,2.77,68.19,1189238,81094139.22,-,Energy,2326618,US30231G1022,New York Stock Exchange Inc.,2009
CVX,CHEVRON CORP,Equity,1.29,76.99,488581,37615851.19,-,Energy,2838555,US1667641005,New York Stock Exchange Inc.,2009
SLBA,SCHLUMBERGER LTD.,Equity,0.65,65.09,291614,18981155.26,-,Energy,4779232,AN8068571086,Euronext Amsterdam,2009
COP,CONOCOPHILLIPS,Equity,0.63,51.07,361117,18442245.19,-,Energy,2685717,US20825C1045,New York Stock Exchange Inc.,2009
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.55,81.35,197570,16072319.5,-,Energy,2655408,US6745991058,New York Stock Exchange Inc.,2009
APA,APACHE CORP,Equity,0.29,103.17,81708,8429814.36,-,Energy,2043962,US0374111054,New York Stock Exchange Inc.,2009
DVN,DEVON ENERGY CORP,Equity,0.27,73.5,108228,7954758,-,Energy,2480677,US25179M1036,New York Stock Exchange Inc.,2009
AAZ,ANADARKO PETROLEUM CORP,Equity,0.26,62.42,121693,7596077.06,-,Energy,5864676,US0325111070,Boerse Berlin,2009
HAL,HALLIBURTON,Equity,0.22,30.09,218711,6581013.99,-,Energy,2405302,US4062161017,New York Stock Exchange Inc.,2009
XTO,XTO ENERGY INC,Equity,0.22,46.53,141327,6575945.36,-,Energy,2236911,US98385X1063,New York Stock Exchange Inc.,2009
EOG,EOG RESOURCES INC,Equity,0.2,97.3,61030,5938219,-,Energy,2318024,US26875P1012,New York Stock Exchange Inc.,2009
MRO,MARATHON OIL CORP,Equity,0.18,31.22,172572,5387697.84,-,Energy,2910970,US5658491064,New York Stock Exchange Inc.,2009
NOV,NATIONAL OILWELL VARCO INC,Equity,0.15,44.09,101925,4493873.36,-,Energy,2624486,US6370711011,New York Stock Exchange Inc.,2009
HES,HESS CORP,Equity,0.15,60.5,70773,4281766.5,-,Energy,2023748,US42809H1077,New York Stock Exchange Inc.,2009
SWN,SOUTHWESTERN ENERGY,Equity,0.14,48.2,83742,4036364.4,-,Energy,2828619,US8454671095,New York Stock Exchange Inc.,2009
CHK,CHESAPEAKE ENERGY CORP,Equity,0.13,25.88,152319,3942015.72,-,Energy,2182779,US1651671075,New York Stock Exchange Inc.,2009
SE,SPECTRA ENERGY CORP,Equity,0.11,20.51,156867,3217342.27,-,Energy,B1L60G9,US8475601097,New York Stock Exchange Inc.,2009
BHI,BAKER HUGHES INC,Equity,0.1,40.48,75726,3065388.48,-,Energy,2072085,US0572241075,New York Stock Exchange Inc.,2009
NBL,NOBLE ENERGY INC,Equity,0.1,71.22,42234,3007905.48,-,Energy,2640761,US6550441058,New York Stock Exchange Inc.,2009
WMB,WILLIAMS INC,Equity,0.1,21.08,141980,2992938.4,-,Energy,5727371,US9694571004,Deutsche Boerse Xetra,2009
BTU,PEABODY ENERGY CORP,Equity,0.1,45.21,64967,2937158.07,-,Energy,2753454,US7045491047,New York Stock Exchange Inc.,2009
MUR,MURPHY OIL CORP,Equity,0.09,54.2,46359,2512657.8,-,Energy,2611206,US6267171022,New York Stock Exchange Inc.,2009
CAM,CAMERON INTERNATIONAL CORP,Equity,0.08,41.8,58776,2456836.9,-,Energy,2222233,US13342B1052,-,2009
VLO,VALERO ENERGY CORP,Equity,0.08,16.75,137136,2297028,-,Energy,2041364,US91913Y1001,New York Stock Exchange Inc.,2009
CNX,CONSOL ENERGY INC,Equity,0.08,49.8,44229,2202604.2,-,Energy,2413758,US20854P1093,New York Stock Exchange Inc.,2009
RRC,RANGE RESOURCES CORP,Equity,0.06,49.85,38065,1897540.25,-,Energy,2523334,US75281A1097,New York Stock Exchange Inc.,2009
HK.1,PETROHAWK ENERGY CORP,Equity,0.06,23.99,73275,1757867.25,-,Energy,B018SL9,US7164951060,New York Stock Exchange Inc.,2009
FTI,FMC TECHNOLOGIES INC,Equity,0.06,57.84,30275,1751106,-,Energy,2763561,US30249U1016,New York Stock Exchange Inc.,2009
FSLR,FIRST SOLAR INC,Equity,0.06,135.4,12577,1702925.8,-,Energy,B1HMF22,US3364331070,NASDAQ,2009
EP,EL PASO CORP.,Equity,0.06,9.83,171458,1685432.16,-,Energy,2295945,US28336L1098,New York Stock Exchange Inc.,2009
SII,SMITH INTERNATIONAL,Equity,0.06,27.17,60577,1645877.03,-,Energy,2816409,US8321101003,New York Stock Exchange Inc.,2009
DO,DIAMOND OFFSHORE DRILLING INC,Equity,0.06,98.42,16715,1645090.3,-,Energy,2261021,US25271C1027,New York Stock Exchange Inc.,2009
NFX,NEWFIELD EXPLORATION,Equity,0.05,48.23,32508,1567860.84,-,Energy,2635079,US6512901082,New York Stock Exchange Inc.,2009
EQT,EQT CORP,Equity,0.05,43.92,32009,1405835.28,-,Energy,2319414,US26884L1098,New York Stock Exchange Inc.,2009
PDE,PRIDE INTERNATIONAL,Equity,0.05,31.91,42488,1355792.08,-,Energy,2802992,US74153Q1022,New York Stock Exchange Inc.,2009
PXD,PIONEER NATURAL RESOURCE,Equity,0.05,48.17,28023,1349867.91,-,Energy,2690830,US7237871071,New York Stock Exchange Inc.,2009
BJS,BJ SERVICES CO,Equity,0.05,18.6,71312,1326403.2,-,Energy,2069065,US0554821035,New York Stock Exchange Inc.,2009
ANRZQ,ALPHA NATURAL RESOURCES INC,Equity,0.04,43.38,29381,1274547.69,-,Energy,B066NX5,US02076X1028,Non-Nms Quotation Service (Nnqs),2009
COG,CABOT OIL & GAS CORP,Equity,0.04,43.59,25100,1094109,-,Energy,2162340,US1270971039,New York Stock Exchange Inc.,2009
ENY,CIMAREX ENERGY,Equity,0.04,52.97,20590,1090652.31,-,Energy,B1BXSC2,US1717981013,Deutsche Boerse Xetra,2009
HP,HELMERICH & PAYNE INC,Equity,0.04,39.88,26022,1037757.36,-,Energy,2420101,US4234521015,New York Stock Exchange Inc.,2009
WLTGQ,WALTER ENERGY INC,Equity,0.03,75.31,12843,967206.33,-,Energy,2951805,US93317Q1058,Non-Nms Quotation Service (Nnqs),2009
PXP,PLAINS EXPLORATION & PRODUCTION CO,Equity,0.03,27.66,33882,937176.08,-,Energy,2979249,US7265051000,New York Stock Exchange Inc.,2009
DNR,DENBURY RESOURCES INC,Equity,0.03,14.8,60589,896717.2,-,Energy,2418474,US2479162081,New York Stock Exchange Inc.,2009
WLL,WHITING PETROLEUM CORP,Equity,0.03,71.45,12425,887766.25,-,Energy,2168003,US9663871021,New York Stock Exchange Inc.,2009
ACI,ARCH COAL INC.,Equity,0.03,22.25,39532,879587,-,Energy,2037181,US0393801008,New York Stock Exchange Inc.,2009
MEE,MASSEY ENERGY CO.,Equity,0.03,42.01,20886,877420.86,-,Energy,2343662,US5762061068,New York Stock Exchange Inc.,2009
KIJ,CONCHO RESOURCES INC,Equity,0.03,44.9,18508,831009.2,-,Energy,B23WG75,US20605P1012,Deutsche Boerse Xetra,2009
OII,OCEANEERING INTERNATIONAL INC,Equity,0.03,58.52,13339,780598.28,-,Energy,2655583,US6752321025,New York Stock Exchange Inc.,2009
SUN,SUNOCO INC.,Equity,0.03,26.1,28595,746329.5,-,Energy,2859868,US86764P1093,New York Stock Exchange Inc.,2009
XCO,EXCO RESOURCES INC,Equity,0.02,21.23,34147,724940.81,-,Energy,B0YBGD3,US2692794025,New York Stock Exchange Inc.,2009
EAC.1,ENCORE ACQUISITION CO,Equity,0.02,48.02,13584,652303.68,-,Energy,2739227,US29255W1009,New York Stock Exchange Inc.,2009
DRC,DRESSER-RAND GROUP INC.,Equity,0.02,31.61,20167,637478.87,-,Energy,B0G0V77,US2616081038,New York Stock Exchange Inc.,2009
RDC,ROWAN COMPANIES PLC,Equity,0.02,22.64,27322,618570.08,-,Energy,2753197,US7793821007,New York Stock Exchange Inc.,2009
FSTO,FOREST OIL CORP,Equity,0.02,22.25,27322,607914.46,-,Energy,2712121,US3460917053,Non-Nms Quotation Service (Nnqs),2009
PTEN,PATTERSON UTI ENERGY INC,Equity,0.02,15.35,37026,568349.1,-,Energy,2672537,US7034811015,NASDAQ,2009
SPWRA,SUNPOWER CORP (A),Equity,0.02,23.68,23562,557948.16,-,Energy,B0PFWC5,US8676521094,NASDAQ,2009
SM,SM ENERGY,Equity,0.02,34.24,14971,512607.04,-,Energy,2764188,US78454L1008,New York Stock Exchange Inc.,2009
ATLS.,ATLAS ENERGY INC.,Equity,0.02,30.17,16580,500218.65,-,Energy,2435718,US0492981024,NASDAQ,2009
ATW,ATWOOD OCEANICS INC,Equity,0.02,35.85,13545,485588.25,-,Energy,2062440,US0500951084,New York Stock Exchange Inc.,2009
SJR,SUPERIOR ENERGY SERVICES INC,Equity,0.02,24.29,19520,474140.81,-,Energy,B1C5MB4,US8681571084,Deutsche Boerse Xetra,2009
OIS,OIL STATES INTERNATIONAL INC,Equity,0.02,39.29,11880,466765.2,-,Energy,2724472,US6780261052,New York Stock Exchange Inc.,2009
CRK,COMSTOCK RESOURCES INC,Equity,0.02,40.57,11194,454140.58,-,Energy,2213572,US2057682039,New York Stock Exchange Inc.,2009
TSO,ANDEAVOR CORP,Equity,0.02,13.55,33132,448938.6,-,Energy,2884569,US8816091016,New York Stock Exchange Inc.,2009
KWKAQ,QUICKSILVER RESOURCES INC,Equity,0.02,15.01,29400,441294,-,Energy,2401247,US74837R1041,Non-Nms Quotation Service (Nnqs),2009
UN7,UNIT CORP,Equity,0.01,42.5,10046,426955,-,Energy,5943122,US9092181091,Boerse Berlin,2009
DRQ,DRIL QUIP INC,Equity,0.01,56.48,7320,413433.6,-,Energy,2116767,US2620371045,New York Stock Exchange Inc.,2009
ARD,ARENA RESOURCES,Equity,0.01,43.12,9180,395841.6,-,Energy,2745837,US0400491082,New York Stock Exchange Inc.,2009
CKH,SEACOR HOLDINGS INC,Equity,0.01,76.25,4884,372405,-,Energy,2797838,US8119041015,New York Stock Exchange Inc.,2009
EXH,ARCHROCK INC,Equity,0.01,21.45,14850,318532.58,-,Energy,B241SX1,US30225X1037,New York Stock Exchange Inc.,2009
CLR,CONTINENTAL RESOURCES INC,Equity,0.01,42.89,7293,312796.77,-,Energy,B1XGWS3,US2120151012,New York Stock Exchange Inc.,2009
CRR,CARBO CERAMICS INC,Equity,0.01,68.17,4587,312695.83,-,Energy,2238821,US1407811058,New York Stock Exchange Inc.,2009
HLX,HELIX ENERGY SOLUTIONS GROUP INC,Equity,0.01,11.75,25774,302844.52,-,Energy,2037062,US42330P1075,New York Stock Exchange Inc.,2009
FTO,FRONTIER OIL,Equity,0.01,12.04,25000,301000,-,Energy,2933847,US35914P1057,New York Stock Exchange Inc.,2009
GTE,GRAN TIERRA ENERGY INC,Equity,0.01,5.73,52168,298922.64,-,Energy,B09R9V5,US38500T1016,Nyse Mkt Llc,2009
BBG,BILL BARRETT CORP,Equity,0.01,31.11,9555,297256.05,-,Energy,B04M3T1,US06846N1046,New York Stock Exchange Inc.,2009
BRY,BERRY PETROLEUM CO. CL A,Equity,0.01,29.15,10160,296164,-,Energy,2094227,US0857891057,New York Stock Exchange Inc.,2009
SDOCQ,SANDRIDGE ENERGY INC,Equity,0.01,9.43,30802,290462.86,-,Energy,B28M896,US80007P3073,Non-Nms Quotation Service (Nnqs),2009
