Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
QDEL,QUIDEL CORP,Equity,0,15.13,6462,97770.06,-,Health Care,2717591,US74838J1016,NASDAQ,2011
GHDX,GENOMIC HEALTH INC,Equity,0,25.39,3853,97827.67,-,Health Care,B0J2NP2,US37244C1018,NASDAQ,2011
IVC,INVACARE CORP,Equity,0,15.29,6525,99767.25,-,Health Care,2467971,US4612031017,New York Stock Exchange Inc.,2011
SQNM,SEQUENOM INC.,Equity,0,4.45,22507,100156.15,-,Health Care,B16CJ10,US8173374054,NASDAQ,2011
MDAS,MEDASSETS INC,Equity,0,9.25,10839,100260.75,-,Health Care,B29YMY4,US5840451083,NASDAQ,2011
PMC,PHARMERICA CORP,Equity,0,15.18,6679,101387.22,-,Health Care,B23CN96,US71714F1049,New York Stock Exchange Inc.,2011
IDIX,IDENIX PHARMACEUTICALS INC,Equity,0,7.45,13833,102986.69,-,Health Care,2877536,US45166R2040,NASDAQ,2011
MDSO,MEDIDATA SOLUTIONS INC,Equity,0,21.75,4791,104204.25,-,Health Care,B5424Q0,US58471A1051,NASDAQ,2011
EXAS,EXACT SCIENCES CORP,Equity,0,8.12,12972,105332.64,-,Health Care,2719951,US30063P1057,NASDAQ,2011
LDR,LANDAUER INC,Equity,0,51.5,2130,109695,-,Health Care,2879714,US51476K1034,New York Stock Exchange Inc.,2011
DVAX,DYNAVAX TECHNOLOGIES CORP,Equity,0,3.32,35159,116727.88,-,Health Care,2698737,US2681581029,NASDAQ,2011
GB,INTEGER HOLDINGS CORP,Equity,0,22.1,5292,116953.2,-,Health Care,2641098,US39153L1061,New York Stock Exchange Inc.,2011
OPK,OPKO HEALTH INC,Equity,0,4.9,24751,121279.9,-,Health Care,2115902,US68375N1037,NASDAQ,2011
ESC,EMERITUS CORP,Equity,0,17.51,6941,121536.91,-,Health Care,2313494,US2910051067,New York Stock Exchange Inc.,2011
NUVA,NUVASIVE INC,Equity,0,12.59,9697,122085.23,-,Health Care,B00GJC2,US6707041058,NASDAQ,2011
AVEO,AVEO PHARMACEUTICALS INC,Equity,0,17.2,7100,122120,-,Health Care,B52G992,US0535881090,NASDAQ,2011
RIGL,RIGEL PHARMACEUTICALS INC,Equity,0,7.89,15582,122941.98,-,Health Care,2833936,US7665596034,NASDAQ,2011
ICUI,ICU MEDICAL INC,Equity,0,45,2756,124020,-,Health Care,2451918,US44930G1076,NASDAQ,2011
OMCL,OMNICELL INC,Equity,0,16.52,7532,124428.64,-,Health Care,2789523,US68213N1090,NASDAQ,2011
MMSI,MERIT MEDICAL SYSTEMS INC,Equity,0,13.38,9509,127230.42,-,Health Care,2580555,US5898891040,NASDAQ,2011
ELGX,ENDOLOGIX INC,Equity,0,11.48,11119,127646.12,-,Health Care,2177753,US29266S1069,NASDAQ,2011
CPSI,COMPUTER PROGRAMS AND SYSTEMS INC,Equity,0,51.11,2516,128592.76,-,Health Care,2872122,US2053061030,NASDAQ,2011
PBH,PRESTIGE BRANDS HOLDINGS INC,Equity,0,11.27,11420,128703.4,-,Health Care,B0650P3,US74112D1019,New York Stock Exchange Inc.,2011
NPSP,NPS PHARMACEUTICALS INC,Equity,0,6.59,19550,128834.5,-,Health Care,2651785,US62936P1030,NASDAQ,2011
OPTR,OPTIMER PHARMACEUTICALS INC.,Equity,0,12.24,10527,128850.48,-,Health Care,B1R96T7,US68401H1041,NASDAQ,2011
TMH,TEAM HEALTH HOLDINGS INC,Equity,0,22.07,6057,133677.99,-,Health Care,B51NDL4,US87817A1079,-,2011
ABMD,ABIOMED INC,Equity,0,18.47,7339,135551.33,-,Health Care,2003698,US0036541003,NASDAQ,2011
IRWD,IRONWOOD PHARMA INC CLASS A,Equity,0,11.97,11456,137128.32,-,Health Care,B3MZ6K5,US46333X1081,NASDAQ,2011
EXEL,EXELIXIS INC,Equity,0,4.74,29056,137580.16,-,Health Care,2576941,US30161Q1040,NASDAQ,2011
IART,INTEGRA LIFESCIENCES HOLDINGS CORP,Equity,0,30.83,4486,138303.38,-,Health Care,2248693,US4579852082,NASDAQ,2011
KND,KINDRED HEATHCARE INC,Equity,0,11.77,11816,139074.32,-,Health Care,2752677,US4945801037,New York Stock Exchange Inc.,2011
ABAX,ABAXIS INC,Equity,0,27.67,5118,141615.06,-,Health Care,2011550,US0025671050,NASDAQ,2011
AKRX,AKORN INC,Equity,0,11.12,12746,141735.52,-,Health Care,2012100,US0097281069,NASDAQ,2011
DXCM,DEXCOM INC,Equity,0,9.31,15241,141893.71,-,Health Care,B0796X4,US2521311074,NASDAQ,2011
MOH,MOLINA HEALTHCARE INC,Equity,0,22.33,6368,142197.44,-,Health Care,2212706,US60855R1005,New York Stock Exchange Inc.,2011
HNGR,HANGER INC,Equity,0,18.69,7616,142343.04,-,Health Care,2796653,US41043F2083,Non-Nms Quotation Service (Nnqs),2011
OFIX,ORTHOFIX INTERNATIONAL NV,Equity,0,35.23,4108,144724.84,-,Health Care,2644547,ANN6748L1027,NASDAQ,2011
NKTR,NEKTAR THERAPEUTICS,Equity,0,5.59,25920,145022.4,-,Health Care,2454445,US6402681083,NASDAQ,2011
WMGI,WRIGHT MEDICAL GROUP INC.,Equity,0,16.5,8878,146487,-,Health Care,2771252,US98235T1079,NASDAQ,2011
MITI,MICROMET INC.,Equity,0,7.19,20796,149523.24,-,Health Care,B14PWM3,US59509C1053,NASDAQ,2011
PCYC,PHARMACYCLICS INC,Equity,0,14.82,10431,154587.42,-,Health Care,2689690,US7169331060,NASDAQ,2011
ITMN,INTERMUNE INC,Equity,0,12.6,12486,157323.6,-,Health Care,2565897,US45884X1037,NASDAQ,2011
INHX,INHIBITEX INC,Equity,0,10.94,14658,160358.52,-,Health Care,B00BXK3,US45719T1034,NASDAQ,2011
ISIS,IONIS PHARMACEUTICALS INC,Equity,0.01,7.21,22621,163097.41,-,Health Care,2459785,US4643301090,NASDAQ,2011
NEOG,NEOGEN CORP,Equity,0.01,30.64,5353,164015.92,-,Health Care,2630085,US6404911066,NASDAQ,2011
CNMD,CONMED CORP,Equity,0.01,25.67,6419,164775.73,-,Health Care,2216010,US2074101013,NASDAQ,2011
ALOG,ANALOGIC CORP,Equity,0.01,57.32,2897,166056.04,-,Health Care,2032090,US0326572072,NASDAQ,2011
SONO,SONOSITE INC,Equity,0.01,53.86,3154,169874.44,-,Health Care,2233848,US83568G1040,NASDAQ,2011
IPCM,IPC HEALTHCARE INC,Equity,0.01,45.72,3772,172455.84,-,Health Care,B2NW6R5,US44984A1051,NASDAQ,2011
VIVO,MERIDIAN BIOSCIENCE INC,Equity,0.01,18.84,9337,175909.08,-,Health Care,2580265,US5895841014,NASDAQ,2011
HALO,HALOZYME THERAPEUTICS INC,Equity,0.01,9.51,18654,177399.54,-,Health Care,2975098,US40637H1095,NASDAQ,2011
MNTA,MOMENTA PHARMACEUTICALS INC,Equity,0.01,17.39,10476,182177.64,-,Health Care,B018VB0,US60877T1007,NASDAQ,2011
LMNX,LUMINEX CORP,Equity,0.01,21.23,8590,182365.7,-,Health Care,2572109,US55027E1029,NASDAQ,2011
NXTM,NXSTAGE MEDICAL INC,Equity,0.01,17.78,10301,183151.78,-,Health Care,B0J2NW9,US67072V1035,NASDAQ,2011
MAKO,MAKO SURGICAL CORP.,Equity,0.01,25.21,7325,184663.25,-,Health Care,B2PLY09,US5608791084,NASDAQ,2011
AMSG,AMSURG CORP.,Equity,0.01,26.04,7106,185040.24,-,Health Care,2781381,US03232P4054,NASDAQ,2011
HTWR,HEARTWARE INTERNATIONAL INC,Equity,0.01,69,2731,188439,-,Health Care,B5BVY60,US4223681002,NASDAQ,2011
MWIV,MWI VETERINARY SUPPLY INC.,Equity,0.01,66.44,2879,191280.76,-,Health Care,B0FZ5Q0,US55402X1054,NASDAQ,2011
SPPI,SPECTRUM PHARMACEUTICALS INC,Equity,0.01,14.63,13176,192764.88,-,Health Care,2982924,US84763A1088,NASDAQ,2011
JAZZ,JAZZ PHARMACEUTICALS PLC,Equity,0.01,38.63,5022,193999.86,-,Health Care,B1YBL24,US4721471070,NASDAQ,2011
PODD,INSULET CORP,Equity,0.01,18.83,10449,196754.67,-,Health Care,B1XGNW4,US45784P1012,NASDAQ,2011
VVUS,VIVUS INC,Equity,0.01,9.75,20202,196969.5,-,Health Care,2934657,US9285511005,NASDAQ,2011
IMGN,IMMUNOGEN INC,Equity,0.01,11.58,17090,197902.2,-,Health Care,2457864,US45253H1014,NASDAQ,2011
ARTC,ARTHROCARE CORP,Equity,0.01,31.68,6287,199172.16,-,Health Care,2050917,US0431361007,NASDAQ,2011
PDLI,PDL BIOPHARMA INC,Equity,0.01,6.2,32241,199894.2,-,Health Care,2706704,US69329Y1047,NASDAQ,2011
ACHI,R1 RCM INC,Equity,0.01,22.98,9106,209255.88,-,Health Care,B3QVXD1,US00438V1035,Non-Nms Quotation Service (Nnqs),2011
ACOR,ACORDA THERAPEUTICS INC,Equity,0.01,23.84,9056,215895.04,-,Health Care,2925844,US00484M1062,NASDAQ,2011
AUXL,AUXILIUM PHARMACEUTICALS INC.,Equity,0.01,19.93,10901,217256.93,-,Health Care,B01ZP86,US05334D1072,NASDAQ,2011
AIRM,AIR METHODS CORP,Equity,0.01,84.45,2579,217796.55,-,Health Care,2049777,US0091283079,NASDAQ,2011
CYBX,CYBERONICS INC,Equity,0.01,33.5,6528,218688,-,Health Care,2242479,US23251P1021,NASDAQ,2011
MASI,MASIMO CORP,Equity,0.01,18.68,12046,225079.51,-,Health Care,B1YWR63,US5747951003,NASDAQ,2011
MDCO,MEDICINES,Equity,0.01,18.64,12400,231136,-,Health Care,2616773,US5846881051,NASDAQ,2011
CHE,CHEMED CORP,Equity,0.01,51.21,4549,232954.29,-,Health Care,2190084,US16359R1032,New York Stock Exchange Inc.,2011
BRKR,BRUKER CORP,Equity,0.01,12.42,19425,241258.5,-,Health Care,2616137,US1167941087,NASDAQ,2011
DNDNQ,DENDREON CORP,Equity,0.01,7.6,33409,253908.4,-,Health Care,2602545,US24823Q1076,Non-Nms Quotation Service (Nnqs),2011
PRX,PAR PHARMACEUTICAL COS. INC.,Equity,0.01,32.73,8246,269891.58,-,Health Care,2669915,US69888P1066,New York Stock Exchange Inc.,2011
PRXL,PAREXEL INTERNATIONAL CORP,Equity,0.01,20.74,13491,279803.34,-,Health Care,2671318,US6994621075,NASDAQ,2011
VOLC,VOLCANO CORP,Equity,0.01,23.79,11961,284552.19,-,Health Care,B17BCR3,US9286451003,NASDAQ,2011
WST,WEST PHARMACEUTICAL SERVICES INC,Equity,0.01,37.95,7678,291380.1,-,Health Care,2950482,US9553061055,New York Stock Exchange Inc.,2011
IPXL,IMPAX LABORATORIES INC,Equity,0.01,20.17,14985,302247.45,-,Health Care,2373722,US45256B1017,NASDAQ,2011
ICY,INCYTE CORP,Equity,0.01,15.01,20254,304012.54,-,Health Care,5386095,US45337C1027,Boerse Muenchen,2011
PSSI,PSS WORLD MEDICAL INC.,Equity,0.01,24.19,12719,307672.61,-,Health Care,2694296,US69366A1007,NASDAQ,2011
ZOLL,ZOLL MEDICAL CORP.,Equity,0.01,63.18,5009,316468.62,-,Health Care,2989992,US9899221090,NASDAQ,2011
HGSI,HUMAN GENOME SCIENCES INC.,Equity,0.01,7.39,43442,321036.38,-,Health Care,2429766,US4449031081,NASDAQ,2011
MGLN,MAGELLAN HEALTH INC,Equity,0.01,49.47,6519,322494.93,-,Health Care,2307787,US5590792074,NASDAQ,2011
RV6,CHARLES RIVER LABORATORIES INTERNA,Equity,0.01,27.33,11829,323286.57,-,Health Care,4113119,US1598641074,Deutsche Boerse Xetra,2011
QSII,QUALITY SYSTEMS INC,Equity,0.01,36.99,8854,327509.46,-,Health Care,2715391,US7475821044,NASDAQ,2011
MDVN,MEDIVATION INC.,Equity,0.01,46.11,7192,331623.12,-,Health Care,B033T75,US58501N1019,NASDAQ,2011
ALGN,ALIGN TECHNOLOGY INC,Equity,0.01,23.73,14065,333692.13,-,Health Care,2679204,US0162551016,NASDAQ,2011
AMLN,AMYLIN PHARMACEUTICALS INC.,Equity,0.01,11.38,29939,340705.82,-,Health Care,2033402,US0323461089,NASDAQ,2011
THRX,THERAVANCE INC.,Equity,0.01,22.1,15735,347743.5,-,Health Care,B032G04,US88338T1043,NASDAQ,2011
HAE,HAEMONETICS CORP,Equity,0.01,61.22,5879,359912.38,-,Health Care,2401195,US4050241003,New York Stock Exchange Inc.,2011
SGEN,SEATTLE GENETICS INC,Equity,0.01,16.72,22049,368549.04,-,Health Care,2738127,US8125781026,NASDAQ,2011
ARIA,ARIAD PHARMACEUTICALS INC.,Equity,0.01,12.25,30121,368982.25,-,Health Care,2066624,US04033A1007,NASDAQ,2011
ALKS,ALKERMES,Equity,0.01,17.36,21802,378482.72,-,Health Care,B3P6D26,IE00B56GVS15,NASDAQ,2011
CYH,COMMUNITY HEALTH SYSTEMS INC,Equity,0.01,17.45,21695,378577.75,-,Health Care,2600248,US2036681086,New York Stock Exchange Inc.,2011
HLS,HEALTHSOUTH CORP,Equity,0.01,17.67,21744,384216.48,-,Health Care,B1G9B93,US4219243098,New York Stock Exchange Inc.,2011
BKD,BROOKDALE SENIOR LIVING INC,Equity,0.01,17.39,22310,387970.9,-,Health Care,B0PZN33,US1124631045,New York Stock Exchange Inc.,2011
WOOF,VCA INC,Equity,0.01,19.75,19777,390595.75,-,Health Care,2818278,US9181941017,NASDAQ,2011
ATHN,ATHENAHEALTH INC,Equity,0.01,49.12,7956,390798.72,-,Health Care,B24FJV8,US04685W1036,NASDAQ,2011
STE,STERIS CORP.,Equity,0.01,29.82,13547,403971.54,-,Health Care,2845113,US8591521005,New York Stock Exchange Inc.,2011
OMI,OWENS & MINOR INC,Equity,0.01,27.79,14572,404955.88,-,Health Care,2665128,US6907321029,New York Stock Exchange Inc.,2011
LPO,LIFEPOINT HEALTH INC,Equity,0.01,37.15,11019,409355.85,-,Health Care,B1BSX00,US53219L1098,Deutsche Boerse Xetra,2011
MYGN,MYRIAD GENETICS INC,Equity,0.01,20.94,19616,410759.04,-,Health Care,2614153,US62855J1043,NASDAQ,2011
HMA,HEALTH MANAGEMENT ASSOCIATES INC C,Equity,0.01,7.37,57753,425639.61,-,Health Care,2417987,US4219331026,New York Stock Exchange Inc.,2011
BIO,BIO RAD LABORATORIES INC CLASS A,Equity,0.01,96.04,4522,434292.88,-,Health Care,2098508,US0905722072,New York Stock Exchange Inc.,2011
THOR,THORATEC CORP.,Equity,0.01,33.56,13073,438729.88,-,Health Care,2889962,US8851753074,NASDAQ,2011
VPHM,VIROPHARMA INC,Equity,0.01,27.39,16237,444731.43,-,Health Care,2945660,US9282411084,NASDAQ,2011
ALR,ALERE INC,Equity,0.01,23.09,19554,451501.86,-,Health Care,2823089,US01449J1051,New York Stock Exchange Inc.,2011
CNC,CENTENE CORP,Equity,0.01,39.59,11434,452672.06,-,Health Care,2807061,US15135B1017,New York Stock Exchange Inc.,2011
MRX,MEDICIS PHARMACEUTICAL CORP.,Equity,0.01,33.25,14097,468725.25,-,Health Care,2576510,US5846903095,New York Stock Exchange Inc.,2011
CPHD,CEPHEID,Equity,0.02,34.41,14114,485662.74,-,Health Care,2589143,US15670R1077,NASDAQ,2011
HRC,HILL ROM HOLDINGS INC,Equity,0.02,33.69,14428,486079.32,-,Health Care,2425924,US4314751029,New York Stock Exchange Inc.,2011
QCOR,QUESTCOR PHARMACEUTICALS INC,Equity,0.02,41.58,12144,504947.52,-,Health Care,2242941,US74835Y1010,NASDAQ,2011
CHSI,CATALYST HEALTH SOLUTIONS INC.,Equity,0.02,52,9721,505492,-,Health Care,2507781,US14888B1035,NASDAQ,2011
WBMD,WEBMD HEALTH CORP,Equity,0.02,37.55,13496,506774.8,-,Health Care,B0LMJC9,US94770V1026,NASDAQ,2011
THC,TENET HEALTHCARE CORP.,Equity,0.02,5.13,99347,509650.11,-,Health Care,2626879,US88033G1004,New York Stock Exchange Inc.,2011
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.02,52.5,9723,510457.5,-,Health Care,B01R258,US94946T1060,New York Stock Exchange Inc.,2011
PKI,PERKINELMER INC,Equity,0.02,20,25720,514400,-,Health Care,2305844,US7140461093,New York Stock Exchange Inc.,2011
LNCR,LINCARE HOLDINGS INC.,Equity,0.02,25.71,20336,522838.56,-,Health Care,2515892,US5327911005,NASDAQ,2011
CBST,CUBIST PHARMACEUTICALS INC.,Equity,0.02,39.62,13696,542635.52,-,Health Care,2240934,US2296781071,NASDAQ,2011
SIRO,SIRONA DENTAL SYSTEMS INC.,Equity,0.02,44.04,12724,560364.96,-,Health Care,B17MSX4,US82966C1036,NASDAQ,2011
UTHR,UNITED THERAPEUTICS CORP,Equity,0.02,47.25,11870,560857.5,-,Health Care,2430412,US91307C1027,NASDAQ,2011
TBH,TELEFLEX INC,Equity,0.02,61.29,9196,563622.84,-,Health Care,B012RJ2,US8793691069,Deutsche Boerse Xetra,2011
2BH,HCA HEALTHCARE INC,Equity,0.02,22.03,25653,565135.59,-,Health Care,B3P8247,US40412C1018,Boerse Berlin,2011
HNT,HEALTH NET INC.,Equity,0.02,30.42,18974,577189.08,-,Health Care,2418623,US42222G1085,New York Stock Exchange Inc.,2011
TECH,TECHNE CORP.,Equity,0.02,68.26,8507,580687.82,-,Health Care,2901457,US8783771004,NASDAQ,2011
WCRX,WARNER CHILCOTT PLC CLASS A,Equity,0.02,15.13,38715,585757.95,-,Health Care,B446CM7,IE00B446CM77,NASDAQ,2011
AGP,AMERIGROUP CORP.,Equity,0.02,59.08,10019,591922.52,-,Health Care,2593683,US03073T1025,New York Stock Exchange Inc.,2011
HMSY,HMS HOLDINGS CORP,Equity,0.02,31.98,19357,619036.86,-,Health Care,2418043,US40425J1016,NASDAQ,2011
PDCO,PATTERSON COMPANIES INC,Equity,0.02,29.52,21292,628539.84,-,Health Care,2672689,US7033951036,NASDAQ,2011
CVD,COVANCE INC.,Equity,0.02,45.72,13858,633587.76,-,Health Care,2229029,US2228161004,New York Stock Exchange Inc.,2011
ONXX,ONYX PHARMACEUTICALS INC.,Equity,0.02,43.95,14474,636132.3,-,Health Care,2656069,US6833991093,NASDAQ,2011
SLXP,SALIX PHARMACEUTICALS LTD.,Equity,0.02,47.85,13349,638749.65,-,Health Care,2693981,US7954351067,NASDAQ,2011
GPRO,GEN-PROBE INC.,Equity,0.02,59.12,10940,646772.8,-,Health Care,2971580,US36866T1034,NASDAQ,2011
QGEN,QIAGEN NV,Equity,0.02,13.81,53433,737909.73,-,Health Care,2437907,NL0000240000,NASDAQ,2011
CP6,COOPER INC,Equity,0.02,70.52,10562,744832.24,-,Health Care,5634233,US2166484020,Deutsche Boerse Xetra,2011
MD,MEDNAX INC,Equity,0.02,72.01,10996,791821.96,-,Health Care,2677640,US58502B1061,New York Stock Exchange Inc.,2011
SXCI,SXC HEALTH SOLUTIONS CORP.,Equity,0.02,56.48,14126,797836.48,-,Health Care,B16TL59,CA78505P1009,NASDAQ,2011
UHS,UNIVERSAL HEALTH SERVICES INC CLAS,Equity,0.03,38.86,20658,802769.88,-,Health Care,B012KT3,US9139031002,Boerse Berlin,2011
MDRX,ALLSCRIPTS HEALTHCARE SOLUTIONS IN,Equity,0.03,18.94,43489,823681.66,-,Health Care,2710039,US01988P1084,NASDAQ,2011
HS,HEALTHSPRING INC.,Equity,0.03,54.54,15492,844933.68,-,Health Care,B0Y4Z91,US42224N1019,New York Stock Exchange Inc.,2011
ILU,ILLUMINA INC,Equity,0.03,30.48,28158,858255.84,-,Health Care,4188979,US4523271090,Boerse Muenchen,2011
BMRN,BIOMARIN PHARMACEUTICAL INC,Equity,0.03,34.38,25326,870707.88,-,Health Care,2437071,US09061G1013,NASDAQ,2011
RMD,RESMED INC,Equity,0.03,25.4,34955,887857,-,Health Care,2732903,US7611521078,New York Stock Exchange Inc.,2011
OCR,OMNICARE INC,Equity,0.03,34.45,26510,913269.5,-,Health Care,2659778,US6819041087,New York Stock Exchange Inc.,2011
ENDP,ENDO INTERNATIONAL INC,Equity,0.03,34.53,26646,920086.38,-,Health Care,2612287,US29264F2056,NASDAQ,2011
REGN,REGENERON PHARMACEUTICALS INC,Equity,0.03,55.43,16662,923574.66,-,Health Care,2730190,US75886F1075,NASDAQ,2011
IDXX,IDEXX LABORATORIES INC,Equity,0.03,76.96,13108,1008791.68,-,Health Care,2459202,US45168D1046,NASDAQ,2011
CVH,COVENTRY HEALTH CARE INC,Equity,0.03,30.37,33882,1028996.34,-,Health Care,2232696,US2228621049,New York Stock Exchange Inc.,2011
HOLX,HOLOGIC INC,Equity,0.03,17.51,59785,1046835.35,-,Health Care,2433530,US4364401012,NASDAQ,2011
XRAY,DENTSPLY SIRONA INC,Equity,0.04,34.99,32178,1125908.22,-,Health Care,2364339,US2490301072,NASDAQ,2011
HSP,HOSPIRA INC,Equity,0.04,30.37,38349,1164659.13,-,Health Care,B00PWV9,US4410601003,New York Stock Exchange Inc.,2011
CFN,CAREFUSION CORP,Equity,0.04,25.41,51074,1297790.34,-,Health Care,B3N2D37,US14170T1016,New York Stock Exchange Inc.,2011
HSIC,HENRY SCHEIN INC,Equity,0.04,64.43,21083,1358377.69,-,Health Care,2416962,US8064071025,NASDAQ,2011
VRTX,VERTEX PHARMACEUTICALS INC,Equity,0.05,33.21,47080,1563526.8,-,Health Care,BJ056S7,US92532F1003,SIX Swiss Exchange,2011
LIFE,LIFE TECHNOLOGIES CORP,Equity,0.05,38.91,40857,1589745.87,-,Health Care,2397186,US53217V1098,NASDAQ,2011
DVA,DAVITA INC,Equity,0.05,75.81,21826,1654629.06,-,Health Care,2898087,US23918K1088,New York Stock Exchange Inc.,2011
BCR,C R BARD INC,Equity,0.05,85.5,19582,1674261,-,Health Care,2077905,US0673831097,New York Stock Exchange Inc.,2011
WPI,WATSON PHARMACEUTICALS,Equity,0.05,60.34,28904,1744067.36,-,Health Care,2943545,US9426831031,New York Stock Exchange Inc.,2011
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.06,67.13,26786,1798144.18,-,Health Care,2927516,US92220P1057,New York Stock Exchange Inc.,2011
PRGO,PERRIGO COMPANY,Equity,0.06,97.3,18969,1845683.7,-,Health Care,2682042,US7142901039,New York Stock Exchange Inc.,2011
FRX,FOREST LABORATORIES INC,Equity,0.06,30.26,61065,1847826.9,-,Health Care,2346508,US3458381064,New York Stock Exchange Inc.,2011
EW,EDWARDS LIFESCIENCES CORP,Equity,0.06,70.7,26208,1852905.6,-,Health Care,2567116,US28176E1082,New York Stock Exchange Inc.,2011
BSX,BOSTON SCIENTIFIC CORP,Equity,0.06,5.34,349290,1865208.6,-,Health Care,2113434,US1011371077,New York Stock Exchange Inc.,2011
LH,LABORATORY CORPORATION OF AMERICA,Equity,0.06,85.97,22897,1968455.09,-,Health Care,2586122,US50540R4092,New York Stock Exchange Inc.,2011
CERN,CERNER CORP,Equity,0.06,61.25,32492,1990135,-,Health Care,2185284,US1567821046,NASDAQ,2011
DGX,QUEST DIAGNOSTICS INC,Equity,0.07,58.06,35967,2088244.02,-,Health Care,2702791,US74834L1008,New York Stock Exchange Inc.,2011
MYL,MYLAN INC,Equity,0.07,21.46,100391,2154390.86,-,Health Care,2613804,US6285301072,NASDAQ,2011
VRUS,PHARMASSET,Equity,0.07,128.2,17001,2179528.2,-,Health Care,B17W5V1,US71715N1063,NASDAQ,2011
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.07,53.42,40948,2187442.16,-,Health Care,2783815,US98956P1021,New York Stock Exchange Inc.,2011
ABC,AMERISOURCEBERGEN CORP,Equity,0.07,37.19,59042,2195771.98,-,Health Care,2795393,US03073E1055,New York Stock Exchange Inc.,2011
STJ,ST JUDE MEDICAL,Equity,0.08,34.3,75159,2577953.7,-,Health Care,2767381,US7908491035,New York Stock Exchange Inc.,2011
CI,CIGNA CORP,Equity,0.09,42,65236,2739912,-,Health Care,2196479,US1255091092,New York Stock Exchange Inc.,2011
ALXN,ALEXION PHARMACEUTICALS INC,Equity,0.09,71.5,42019,3004358.5,-,Health Care,2036070,US0153511094,NASDAQ,2011
CAH,CARDINAL HEALTH INC,Equity,0.1,40.61,80126,3253916.86,-,Health Care,2175672,US14149Y1082,New York Stock Exchange Inc.,2011
HUM,HUMANA INC,Equity,0.11,87.61,38479,3371145.19,-,Health Care,2445063,US4448591028,New York Stock Exchange Inc.,2011
SYK,STRYKER CORP,Equity,0.11,49.71,71649,3561671.79,-,Health Care,2853688,US8636671013,New York Stock Exchange Inc.,2011
AET,AETNA INC,Equity,0.11,42.19,86725,3658927.75,-,Health Care,2695921,US00817Y1082,New York Stock Exchange Inc.,2011
BDX,BECTON DICKINSON,Equity,0.12,74.72,49995,3735626.4,-,Health Care,2087807,US0758871091,New York Stock Exchange Inc.,2011
TMO,THERMO FISHER SCIENTIFIC INC,Equity,0.12,44.97,87584,3938652.48,-,Health Care,2886907,US8835561023,New York Stock Exchange Inc.,2011
ISRG,INTUITIVE SURGICAL INC,Equity,0.13,463.01,8975,4155514.75,-,Health Care,2871301,US46120E6023,NASDAQ,2011
MCK,MCKESSON CORP,Equity,0.14,77.91,57621,4489252.11,-,Health Care,2378534,US58155Q1031,New York Stock Exchange Inc.,2011
ESRX,EXPRESS SCRIPTS INC.,Equity,0.16,44.69,111567,4985929.23,-,Health Care,2326469,US3021821000,NASDAQ,2011
6COP,COVIDIEN,Equity,0.16,45.01,113288,5099092.88,-,Health Care,B4MSG67,IE00B68SQD29,Boerse Berlin,2011
MHS,MEDCO HEALTH SOLUTIONS INC,Equity,0.16,55.9,91368,5107471.2,-,Health Care,2954019,US58405U1025,New York Stock Exchange Inc.,2011
ANTM,WELLPOINT INC,Equity,0.16,66.25,79496,5266610,-,Health Care,2794743,US94973V1070,New York Stock Exchange Inc.,2011
BIIB,BIOGEN INC INC,Equity,0.19,110.05,55220,6076961,-,Health Care,2455965,US09062X1037,NASDAQ,2011
AG4,ALLERGAN,Equity,0.19,87.74,69655,6111529.7,-,Health Care,5793208,US0184901025,Boerse Berlin,2011
BAX,BAXTER INTERNATIONAL INC.,Equity,0.2,49.48,130347,6449569.56,-,Health Care,4514626,US0718131099,SIX Swiss Exchange,2011
CELG,CELGENE CORP,Equity,0.22,67.6,105756,7149105.6,-,Health Care,2182348,US1510201049,NASDAQ,2011
GILD,GILEAD SCIENCES INC,Equity,0.23,40.93,179858,7361587.94,-,Health Care,2369174,US3755581036,NASDAQ,2011
MDT,MEDTRONIC PLC,Equity,0.29,38.25,244552,9354114,-,Health Care,2575465,US5850551061,New York Stock Exchange Inc.,2011
LLY,ELI LILLY,Equity,0.3,41.56,233592,9708083.52,-,Health Care,2516152,US5324571083,New York Stock Exchange Inc.,2011
UNH,UNITEDHEALTH GROUP INC,Equity,0.39,50.68,247577,12547202.36,-,Health Care,2917766,US91324P1021,New York Stock Exchange Inc.,2011
AMGN,AMGEN INC,Equity,0.4,64.21,200861,12897284.81,-,Health Care,2023607,US0311621009,NASDAQ,2011
BMY,BRISTOL MYERS SQUIBB,Equity,0.43,35.24,389843,13738067.32,-,Health Care,2126335,US1101221083,New York Stock Exchange Inc.,2011
ABT,ABBOTT LABORATORIES,Equity,0.62,56.23,355174,19971434.02,-,Health Care,2002305,US0028241000,New York Stock Exchange Inc.,2011
MRK,MERCK & CO INC,Equity,0.83,37.7,705307,26590073.9,-,Health Care,2778844,US58933Y1055,New York Stock Exchange Inc.,2011
PFE,PFIZER INC,Equity,1.22,21.64,1805464,39070240.96,-,Health Care,2684703,US7170811035,New York Stock Exchange Inc.,2011
JNJ,JOHNSON & JOHNSON,Equity,1.28,65.58,626370,41077344.6,-,Health Care,2475833,US4781601046,New York Stock Exchange Inc.,2011
