Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Year
BWS,CALERES INC,Equity,0,8.47,13576.00,114988.82,-,Consumer Discretionary,2146924,US1157361007,New York Stock Exchange Inc.,2008
PRM,PRIMEDIA INC,Equity,0,2.17,13582.00,29472.97,-,Consumer Discretionary,2487236,-,New York Stock Exchange Inc.,2008
HOTT,HOT TOPIC INC.,Equity,0,9.27,13621.00,126266.70,-,Consumer Discretionary,2436744,US4413391081,NASDAQ,2008
ABM,ABM INDUSTRIES INC.,Equity,0.01,19.05,13861.00,264052.05,-,Consumer Discretionary,2024901,US0009571003,New York Stock Exchange Inc.,2008
WW,WATSON WYATT & CO HLDGS,Equity,0.02,47.82,13863.00,662928.66,-,Consumer Discretionary,2648259,US9427121002,New York Stock Exchange Inc.,2008
ZZ,SEALY CORP.,Equity,0,2.51,14188.00,35611.88,-,Consumer Discretionary,B1291R5,US8121393016,New York Stock Exchange Inc.,2008
RGS,REGIS CORP,Equity,0.01,14.53,14189.00,206166.17,-,Consumer Discretionary,2730327,US7589321071,New York Stock Exchange Inc.,2008
IHS,IHS INC CLASS A,Equity,0.02,37.42,14201.00,531401.42,-,Consumer Discretionary,B08L7X6,US4517341073,New York Stock Exchange Inc.,2008
JCG,J. CREW GROUP INC.,Equity,0.01,12.20,14205.00,173301.00,-,Consumer Discretionary,B0T7ZB7,US46612H4020,New York Stock Exchange Inc.,2008
WMS,WMS INDUSTRIES INC.,Equity,0.01,26.90,14236.00,382948.40,-,Consumer Discretionary,2931454,US9292971093,New York Stock Exchange Inc.,2008
LEE,LEE ENTERPRISES INC,Equity,0,0.41,14440.00,5920.40,-,Consumer Discretionary,2509646,US5237681094,New York Stock Exchange Inc.,2008
AAN.2,AARONS INC.,Equity,0.01,26.62,14472.00,385244.64,-,Consumer Discretionary,2002907,US0025352016,New York Stock Exchange Inc.,2008
TBI,TRUEBLUE INC,Equity,0,9.57,14510.00,138860.70,-,Consumer Discretionary,2519849,US89785X1019,New York Stock Exchange Inc.,2008
NDN,99 CENTS ONLY STORES,Equity,0.01,10.93,14598.00,159556.14,-,Consumer Discretionary,2639930,US65440K1060,New York Stock Exchange Inc.,2008
DBRN,DRESS BARN INC.,Equity,0,10.74,14627.00,157093.98,-,Consumer Discretionary,2280565,US2615701057,NASDAQ,2008
MSM,MSC INDUSTRIAL INC CLASS A,Equity,0.02,36.83,14634.00,538970.22,-,Consumer Discretionary,2567655,US5535301064,New York Stock Exchange Inc.,2008
JRN,JOURNAL COMMUNICATIONS INC.,Equity,0,2.45,14639.00,35865.55,-,Consumer Discretionary,2548133,US4811301021,New York Stock Exchange Inc.,2008
TBL,TIMBERLAND CO,Equity,0.01,11.55,14660.00,169323.00,-,Consumer Discretionary,2892380,US8871001058,New York Stock Exchange Inc.,2008
CBZ,CBIZ INC,Equity,0,8.65,14706.00,127206.90,-,Consumer Discretionary,2730781,US1248051021,New York Stock Exchange Inc.,2008
WRC,WARNACO GROUP INC.,Equity,0.01,19.63,14743.00,289405.09,-,Consumer Discretionary,2352668,US9343904028,New York Stock Exchange Inc.,2008
VCI,VALASSIS COMMUNICATIONS INC,Equity,0,1.32,14786.00,19517.52,-,Consumer Discretionary,2913106,US9188661048,New York Stock Exchange Inc.,2008
VPRT,VISTAPRINT N.V.,Equity,0.01,18.61,14787.00,275186.07,-,Consumer Discretionary,B0LMV34,BMG937622048,NASDAQ,2008
KFY,KORN FERRY INTERNATIONAL,Equity,0.01,11.42,14799.00,169004.58,-,Consumer Discretionary,2386849,US5006432000,New York Stock Exchange Inc.,2008
FBN,FURNITURE BRANDS INTERNATIONAL INC,Equity,0,2.21,14819.00,32749.99,-,Consumer Discretionary,2463504,US3609211004,New York Stock Exchange Inc.,2008
AM,AMERICAN GREETINGS CORP. CL A,Equity,0,7.57,14893.00,112740.01,-,Consumer Discretionary,2026866,US0263751051,New York Stock Exchange Inc.,2008
NSIT,INSIGHT ENTERPRISES INC,Equity,0,6.90,15405.00,106294.50,-,Consumer Discretionary,2475060,US45765U1034,NASDAQ,2008
FOSL,FOSSIL GROUP INC.,Equity,0.01,16.70,15456.00,258115.20,-,Consumer Discretionary,2346627,US3498821004,NASDAQ,2008
INAP,INTERNAP CORP,Equity,0,2.50,15461.00,38652.50,-,Consumer Discretionary,B17P4M4,US45885A3005,NASDAQ,2008
RECN,RESOURCES CONNECTION INC,Equity,0.01,16.38,15480.00,253562.40,-,Consumer Discretionary,2697853,US76122Q1058,NASDAQ,2008
SBGI,SINCLAIR BROADCAST GROUP INC CLASS,Equity,0,3.10,15510.00,48081.00,-,Consumer Discretionary,2799351,US8292261091,NASDAQ,2008
UEPS,NET UEPS TECHNOLOGIES INC,Equity,0.01,13.70,15514.00,212541.80,-,Consumer Discretionary,B0B0WZ7,US64107N2062,NASDAQ,2008
RRR,RSC HOLDINGS INC.,Equity,0,8.52,15517.00,132204.84,-,Consumer Discretionary,B1XML62,US74972L1026,New York Stock Exchange Inc.,2008
POOL,POOL CORP,Equity,0.01,17.97,15533.00,279128.01,-,Consumer Discretionary,2781585,US73278L1052,NASDAQ,2008
NCI,NAVIGANT CONSULTING INC,Equity,0.01,15.87,15596.00,247508.52,-,Consumer Discretionary,2564797,US63935N1072,New York Stock Exchange Inc.,2008
NUS,NU SKIN ENTERPRISES INC CLASS A,Equity,0.01,10.43,15653.00,163260.79,-,Consumer Discretionary,2616870,US67018T1051,New York Stock Exchange Inc.,2008
FINL,FINISH LINE INC CLASS A,Equity,0,5.60,15711.00,87981.60,-,Consumer Discretionary,2349819,US3179231002,NASDAQ,2008
CELL,BRIGHTPOINT INC.,Equity,0,4.35,15827.00,68847.45,-,Consumer Discretionary,2963684,US1094734050,NASDAQ,2008
LZB,LA-Z-BOY INC,Equity,0,2.17,15924.00,34555.08,-,Consumer Discretionary,2508405,US5053361078,New York Stock Exchange Inc.,2008
CKXE,CKX INC.,Equity,0,3.67,15927.00,58452.09,-,Consumer Discretionary,2967374,US12562M1062,NASDAQ,2008
SWIM,THINKORSWIM GROUP,Equity,0,5.62,16024.00,90054.88,-,Consumer Discretionary,2826163,US88409C1053,NASDAQ,2008
WMG,WARNER MUSIC GROUP CORP.,Equity,0,3.02,16059.00,48498.18,-,Consumer Discretionary,B08FJY3,US9345501046,New York Stock Exchange Inc.,2008
FCN,FTI CONSULTING INC,Equity,0.02,44.68,16202.00,723905.36,-,Consumer Discretionary,2351449,US3029411093,New York Stock Exchange Inc.,2008
TDT,TECH DATA CORP,Equity,0.01,17.84,16439.00,293271.76,-,Consumer Discretionary,5296741,US8782371061,Deutsche Boerse Xetra,2008
MVL,MARVEL ENTERTAINMENT,Equity,0.02,30.75,16471.00,506483.25,-,Consumer Discretionary,2869629,US57383T1034,New York Stock Exchange Inc.,2008
WWW,WOLVERINE WORLD WIDE INC,Equity,0.01,21.04,16580.00,348843.20,-,Consumer Discretionary,2977500,US9780971035,New York Stock Exchange Inc.,2008
TXRH,TEXAS ROADHOUSE INC,Equity,0,7.75,16648.00,129022.00,-,Consumer Discretionary,B033TJ7,US8826811098,NASDAQ,2008
GEO,GEO GROUP REIT INC,Equity,0.01,18.03,16670.00,300560.10,-,Consumer Discretionary,2943299,US36159R1032,New York Stock Exchange Inc.,2008
PVH,PHILLIPS-VAN HEUSEN CORP.,Equity,0.01,20.13,16786.00,337902.18,-,Consumer Discretionary,2685900,US7185921084,New York Stock Exchange Inc.,2008
PHH,PHH CORP,Equity,0.01,12.73,16806.00,213940.38,-,Consumer Discretionary,B05JV20,US6933202029,New York Stock Exchange Inc.,2008
CVO,CENVEO INC,Equity,0,4.45,16839.00,74933.55,-,Consumer Discretionary,2567279,US15670S1050,New York Stock Exchange Inc.,2008
DLB,DOLBY LABORATORIES INC CLASS A,Equity,0.02,32.76,16867.00,552562.92,-,Consumer Discretionary,B04NJM9,US25659T1079,New York Stock Exchange Inc.,2008
CTCM,CTC MEDIA INC,Equity,0,4.80,16936.00,81292.80,-,Consumer Discretionary,B142B27,US12642X1063,NASDAQ,2008
RT,RUBY TUESDAY INC,Equity,0,1.56,16957.00,26452.92,-,Consumer Discretionary,2757616,US7811821005,New York Stock Exchange Inc.,2008
MW,TAILORED BRANDS INC,Equity,0.01,13.54,17142.00,232102.68,-,Consumer Discretionary,2576327,US5871181005,New York Stock Exchange Inc.,2008
SFN,SPHERION CORP.,Equity,0,2.21,17829.00,39402.09,-,Consumer Discretionary,2473989,US8484201053,New York Stock Exchange Inc.,2008
BYD,BOYD GAMING CORP,Equity,0,4.73,18038.00,85319.74,-,Consumer Discretionary,2117232,US1033041013,New York Stock Exchange Inc.,2008
RL,POLO RALPH LAUREN CORP.,Equity,0.03,45.41,18137.00,823601.17,-,Consumer Discretionary,2018409,US7315721032,New York Stock Exchange Inc.,2008
SHLD,SEARS HOLDINGS CORP,Equity,0.02,38.87,18208.00,707744.96,-,Consumer Discretionary,2634805,US8123501061,NASDAQ,2008
CRI,CARTERS INC,Equity,0.01,19.26,18213.00,350782.38,-,Consumer Discretionary,2980939,US1462291097,New York Stock Exchange Inc.,2008
CKR,CKE RESTAURANTS,Equity,0.01,8.68,18227.00,158210.36,-,Consumer Discretionary,2161284,US12561E1055,New York Stock Exchange Inc.,2008
BGPIQ,BORDERS GROUP INC,Equity,0,0.40,18240.00,7296.00,-,Consumer Discretionary,2081326,US0997091071,Non-Nms Quotation Service (Nnqs),2008
MHK,MOHAWK INDUSTRIES INC,Equity,0.02,42.97,18264.00,784804.08,-,Consumer Discretionary,2598699,US6081901042,New York Stock Exchange Inc.,2008
BYI,BALLY TECHNOLOGIES INC.,Equity,0.01,24.03,18275.00,439148.25,-,Consumer Discretionary,2380818,US05874B1070,New York Stock Exchange Inc.,2008
ANN,ANN INC.,Equity,0,5.77,18355.00,105908.35,-,Consumer Discretionary,2038537,US0356231078,New York Stock Exchange Inc.,2008
HAR,HARMAN INTERNATIONAL INC,Equity,0.01,16.73,18454.00,308735.42,-,Consumer Discretionary,2411138,US4130861093,-,2008
WYNN,WYNN RESORTS LTD,Equity,0.02,42.26,18480.00,780964.80,-,Consumer Discretionary,2963811,US9831341071,NASDAQ,2008
SNA,SNAP ON INC,Equity,0.02,39.38,18656.00,734673.28,-,Consumer Discretionary,2818740,US8330341012,New York Stock Exchange Inc.,2008
TT6,TETRA TECH INC,Equity,0.01,24.15,19016.00,459236.41,-,Consumer Discretionary,4684455,US88162G1031,Deutsche Boerse Xetra,2008
SHFL,SHUFFLE MASTER INC.,Equity,0,4.96,19107.00,94770.72,-,Consumer Discretionary,2805980,US8255491081,NASDAQ,2008
DDS,DILLARDS INC CLASS A,Equity,0,3.97,19218.00,76295.46,-,Consumer Discretionary,2269768,US2540671011,New York Stock Exchange Inc.,2008
PNK,PINNACLE ENTERTAINMENT INC,Equity,0,7.68,19299.00,148216.32,-,Consumer Discretionary,2432225,US7234561097,NASDAQ,2008
CWTR,COLDWATER CREEK INC.,Equity,0,2.85,19316.00,55050.60,-,Consumer Discretionary,2230526,US1930681036,NASDAQ,2008
ICON,ICONIX BRAND GROUP INC,Equity,0.01,9.78,19441.00,190132.98,-,Consumer Discretionary,2175575,US4510551074,NASDAQ,2008
GES,GUESS INC,Equity,0.01,15.35,19446.00,298496.10,-,Consumer Discretionary,2387109,US4016171054,New York Stock Exchange Inc.,2008
BJ,BJS WHOLESALE CLUB INC,Equity,0.02,34.26,19451.00,666391.26,-,Consumer Discretionary,2039916,US05548J1060,New York Stock Exchange Inc.,2008
BARE,BARE ESCENTUALS INC.,Equity,0,5.23,19512.00,102047.76,-,Consumer Discretionary,B1FPS13,US0675111050,NASDAQ,2008
JACK,JACK IN THE BOX INC,Equity,0.01,22.09,19745.00,436167.05,-,Consumer Discretionary,2344922,US4663671091,NASDAQ,2008
BDK,THE BLACK & DECKER CORPORATION,Equity,0.03,41.81,19753.00,825872.93,-,Consumer Discretionary,2101503,US0917971006,New York Stock Exchange Inc.,2008
DV,DEVRY EDUCATION GROUP INC,Equity,0.04,57.41,19820.00,1137866.20,-,Consumer Discretionary,2267609,US2518931033,New York Stock Exchange Inc.,2008
HI,HILLENBRAND INC,Equity,0.01,16.68,19835.00,330847.80,-,Consumer Discretionary,B2QGDP1,US4315711089,New York Stock Exchange Inc.,2008
KKD,KRISPY KREME DOUGHNUTS INC.,Equity,0,1.68,20346.00,34181.28,-,Consumer Discretionary,2576811,US5010141043,New York Stock Exchange Inc.,2008
SONC,SONIC CORP,Equity,0.01,12.17,20450.00,248876.51,-,Consumer Discretionary,2821113,US8354511052,NASDAQ,2008
PSS,COLLECTIVE BRANDS INC.,Equity,0.01,11.72,20465.00,239849.80,-,Consumer Discretionary,2685966,US19421W1009,New York Stock Exchange Inc.,2008
SGMS,SCIENTIFIC GAMES CORP CLASS A,Equity,0.01,17.54,20649.00,362183.46,-,Consumer Discretionary,2919290,US80874P1093,NASDAQ,2008
CPRT,COPART INC,Equity,0.02,27.19,20665.00,561881.35,-,Consumer Discretionary,2208073,US2172041061,NASDAQ,2008
CAKE,CHEESECAKE FACTORY INC,Equity,0.01,10.10,20702.00,209090.20,-,Consumer Discretionary,2192392,US1630721017,NASDAQ,2008
TUP,TUPPERWARE BRANDS CORP,Equity,0.02,22.70,20857.00,473453.90,-,Consumer Discretionary,2872069,US8998961044,New York Stock Exchange Inc.,2008
RCII,RENT-A-CENTER INC,Equity,0.01,17.65,21417.00,378010.05,-,Consumer Discretionary,2733092,US76009N1000,NASDAQ,2008
THQI,THQ INC.,Equity,0,4.19,21632.00,90638.08,-,Consumer Discretionary,2868789,US8724434035,NASDAQ,2008
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Equity,0,1.56,21672.00,33808.32,-,Consumer Discretionary,2615112,US29382R1077,New York Stock Exchange Inc.,2008
AROPQ,AEROPOSTALE INC,Equity,0.01,16.10,21692.00,349241.20,-,Consumer Discretionary,2872092,US0078651082,Non-Nms Quotation Service (Nnqs),2008
CENTA,CENTRAL GARDEN AND PET CLASS A,Equity,0,5.90,21804.00,128643.60,-,Consumer Discretionary,B1P36Y6,US1535272058,NASDAQ,2008
EGT,ELIXIR GAMING TECHNOLOGIES INC.,Equity,0,0.13,21848.00,2840.24,-,Consumer Discretionary,-,US28661G1058,Nyse Mkt Llc,2008
PSUNQ,PACIFIC SUNWEAR OF CALIFORNIA INC,Equity,0,1.59,21876.00,34782.85,-,Consumer Discretionary,2667759,US6948731004,Non-Nms Quotation Service (Nnqs),2008
JAH,JARDEN CORP,Equity,0.01,11.50,21895.00,251792.51,-,Consumer Discretionary,2028323,US4711091086,-,2008
SIXFQ,SIX FLAGS,Equity,0,0.31,21937.00,6800.47,-,Consumer Discretionary,2891945,US83001P1093,Non-Nms Quotation Service (Nnqs),2008
PENN,PENN NATIONAL GAMING INC,Equity,0.01,21.38,22021.00,470808.98,-,Consumer Discretionary,2682105,US7075691094,NASDAQ,2008
RHDCQ,RH DONNELLY CO,Equity,0,0.37,22667.00,8386.80,-,Consumer Discretionary,2288752,US74955W3079,Non-Nms Quotation Service (Nnqs),2008
BID,SOTHEBYS,Equity,0.01,8.89,22680.00,201625.20,-,Consumer Discretionary,2822406,US8358981079,New York Stock Exchange Inc.,2008
ELY,CALLAWAY GOLF,Equity,0.01,9.29,22721.00,211078.09,-,Consumer Discretionary,2173933,US1311931042,New York Stock Exchange Inc.,2008
MNI,MCCLATCHY CLASS A,Equity,0,0.80,22999.00,18399.22,-,Consumer Discretionary,2574484,US5794891052,New York Stock Exchange Inc.,2008
OMX,OFFICEMAX INC.,Equity,0.01,7.64,24185.00,184773.40,-,Consumer Discretionary,2109002,US67622P1012,New York Stock Exchange Inc.,2008
WHR,WHIRLPOOL CORP,Equity,0.03,41.35,24294.00,1004556.90,-,Consumer Discretionary,2960384,US9633201069,New York Stock Exchange Inc.,2008
TPX,TEMPUR SEALY INTERNATIONAL INC,Equity,0.01,7.09,25054.00,177632.86,-,Consumer Discretionary,2216991,US88023U1016,New York Stock Exchange Inc.,2008
LAMR,LAMAR ADVERTISING CO. CL A,Equity,0.01,12.56,25202.00,316537.12,-,Consumer Discretionary,2508416,US5128151017,NASDAQ,2008
TTWO,TAKE TWO INTERACTIVE SOFTWARE INC,Equity,0.01,7.56,25285.00,191154.60,-,Consumer Discretionary,2122117,US8740541094,NASDAQ,2008
RGC,REGAL ENTERTAINMENT GROUP CLASS A,Equity,0.01,10.21,25309.00,258404.89,-,Consumer Discretionary,2866824,US7587661098,New York Stock Exchange Inc.,2008
CROX,CROCS INC,Equity,0,1.24,25326.00,31404.24,-,Consumer Discretionary,B0T7Z62,US2270461096,NASDAQ,2008
LYV,LIVE NATION ENTERTAINMENT INC,Equity,0,5.74,25570.00,146771.82,-,Consumer Discretionary,B0T7YX2,US5380341090,New York Stock Exchange Inc.,2008
DWA,DREAMWORKS ANIMATION SKG INC. CL A,Equity,0.02,25.26,25668.00,648373.68,-,Consumer Discretionary,B03BLR3,US26153C1036,NASDAQ,2008
WCN,WASTE CONNECTIONS INC.,Equity,0.03,31.57,25698.00,811285.87,-,Consumer Discretionary,2248240,US9410531001,New York Stock Exchange Inc.,2008
BKC,BURGER KING HOLDINGS INC,Equity,0.02,23.88,25729.00,614408.52,-,Consumer Discretionary,B14WZ81,US1212082010,New York Stock Exchange Inc.,2008
SWK,STANLEY WORKS,Equity,0.03,34.10,26089.00,889634.90,-,Consumer Discretionary,2840549,US8546161097,New York Stock Exchange Inc.,2008
MAN,MANPOWER INC,Equity,0.03,33.99,26339.00,895262.61,-,Consumer Discretionary,2562490,US56418H1005,New York Stock Exchange Inc.,2008
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.02,29.72,26407.00,784816.04,-,Consumer Discretionary,2464165,US4595061015,New York Stock Exchange Inc.,2008
BIG,BIG LOTS INC,Equity,0.01,14.49,26430.00,382970.70,-,Consumer Discretionary,2218447,US0893021032,New York Stock Exchange Inc.,2008
WTSLQ,WET SEAL INC CLASS A,Equity,0,2.97,26456.00,78574.32,-,Consumer Discretionary,2957739,US9618401056,Non-Nms Quotation Service (Nnqs),2008
DSCM,DRUGSTORE.COM,Equity,0,1.24,26860.00,33306.40,-,Consumer Discretionary,2441889,US2622411021,NASDAQ,2008
UNTD,UNITED ONLINE INC.,Equity,0.01,6.07,27406.00,166354.44,-,Consumer Discretionary,2801126,US9112681005,NASDAQ,2008
BLC,BELO CORP. SERIES A,Equity,0,1.56,27607.00,43066.92,-,Consumer Discretionary,2090775,US0805551050,New York Stock Exchange Inc.,2008
SIG,SIGNET JEWELERS LTD,Equity,0.01,8.67,27634.00,239586.79,-,Consumer Discretionary,B3CTNK6,BMG812761002,New York Stock Exchange Inc.,2008
PIR,PIER IMPORTS INC,Equity,0,0.37,27684.00,10243.08,-,Consumer Discretionary,2688266,US7202791080,New York Stock Exchange Inc.,2008
ANF,ABERCROMBIE AND FITCH CLASS A,Equity,0.02,23.07,27993.00,645798.51,-,Consumer Discretionary,2004185,US0028962076,New York Stock Exchange Inc.,2008
SNI,SCRIPPS NETWORKS INTERACTIVE INC C,Equity,0.02,22.00,28109.00,618398.00,-,Consumer Discretionary,B39QT24,US8110651010,NASDAQ,2008
DSG,DICKS SPORTING INC,Equity,0.01,14.11,28153.00,397238.83,-,Consumer Discretionary,B012LH8,US2533931026,Deutsche Boerse Xetra,2008
VFC,VF CORP,Equity,0.05,54.77,28323.00,1551250.71,-,Consumer Discretionary,2928683,US9182041080,New York Stock Exchange Inc.,2008
CECO,CAREER EDUCATION CORP,Equity,0.02,17.94,28684.00,514590.96,-,Consumer Discretionary,2143646,US1416651099,NASDAQ,2008
ACV,ALBERTO-CULVER,Equity,0.02,24.51,28687.00,703118.38,-,Consumer Discretionary,B1H33V0,US0130781000,New York Stock Exchange Inc.,2008
JNY,JONES GROUP INC,Equity,0.01,5.86,28741.00,168422.26,-,Consumer Discretionary,2477152,US48020T1016,New York Stock Exchange Inc.,2008
COCOQ,CORINTHIAN COLLEGES UNDEFINED INC,Equity,0.01,16.37,28815.00,471701.55,-,Consumer Discretionary,2386021,US2188681074,Non-Nms Quotation Service (Nnqs),2008
VCLK,VALUECLICK INC.,Equity,0.01,6.84,28915.00,197778.60,-,Consumer Discretionary,2572110,US92046N1028,NASDAQ,2008
SBH,SALLY BEAUTY HOLDINGS INC,Equity,0.01,5.69,29162.00,165931.79,-,Consumer Discretionary,B1GZ005,US79546E1047,New York Stock Exchange Inc.,2008
DENN,DENNYS CORP,Equity,0,1.99,29178.00,58064.22,-,Consumer Discretionary,2250580,US24869P1049,NASDAQ,2008
DLTR,DOLLAR TREE INC,Equity,0.04,41.80,29264.00,1223235.20,-,Consumer Discretionary,2272476,US2567461080,NASDAQ,2008
STEI,STEWART ENTERPRISES INC. CL A,Equity,0,3.01,29289.00,88159.89,-,Consumer Discretionary,2846677,US8603701058,NASDAQ,2008
LCAPA,LIBERTY MEDIA CORP,Equity,0,4.71,29484.00,138869.64,-,Consumer Discretionary,B144736,US53071M3025,NASDAQ,2008
IAC,IAC INTERACTIVE,Equity,0.01,15.73,29859.00,469682.13,-,Consumer Discretionary,B0F0F09,US44919P5089,NASDAQ,2008
HBI,HANESBRANDS INC,Equity,0.01,12.75,30533.00,389295.77,-,Consumer Discretionary,B1BJSL9,US4103451021,New York Stock Exchange Inc.,2008
AAP,ADVANCE AUTO PARTS INC,Equity,0.03,33.65,30913.00,1040222.46,-,Consumer Discretionary,2822019,US00751Y1064,New York Stock Exchange Inc.,2008
FNP,FIFTH & PACIFIC CO INC,Equity,0,2.60,31174.00,81052.40,-,Consumer Discretionary,2519861,US5393201018,New York Stock Exchange Inc.,2008
WM1,WILLIAMS SONOMA INC,Equity,0.01,7.86,31248.00,245609.28,-,Consumer Discretionary,5716056,US9699041011,Boerse Muenchen,2008
HEW,HEWITT ASSOCIATES INC,Equity,0.03,28.38,31479.00,893374.02,-,Consumer Discretionary,2876351,US42822Q1004,New York Stock Exchange Inc.,2008
TIVO,TIVO INC.,Equity,0.01,7.16,32113.00,229929.08,-,Consumer Discretionary,2492724,US8887061088,NASDAQ,2008
MPS,MPS GROUP,Equity,0.01,7.53,32334.00,243475.02,-,Consumer Discretionary,2004936,US5534091039,New York Stock Exchange Inc.,2008
EL,ESTEE LAUDER INC CLASS A,Equity,0.03,30.96,32427.00,1003939.92,-,Consumer Discretionary,2320524,US5184391044,New York Stock Exchange Inc.,2008
CAR,AVIS BUDGET GROUP INC,Equity,0,0.70,32685.00,22879.50,-,Consumer Discretionary,B1CL8J2,US0537741052,NASDAQ,2008
EAT,BRINKER INTERNATIONAL INC,Equity,0.01,10.54,33522.00,353321.88,-,Consumer Discretionary,2193544,US1096411004,New York Stock Exchange Inc.,2008
ELNK,EARTHLINK INC.,Equity,0.01,6.76,34159.00,230914.84,-,Consumer Discretionary,2543989,US2703211027,NASDAQ,2008
AN,AUTONATION INC,Equity,0.01,9.88,37305.00,368573.40,-,Consumer Discretionary,2732635,US05329W1027,New York Stock Exchange Inc.,2008
URBN,URBAN OUTFITTERS INC,Equity,0.02,14.98,37405.00,560326.90,-,Consumer Discretionary,2933438,US9170471026,NASDAQ,2008
CHRS,CHARMING SHOPPES,Equity,0,2.44,38686.00,94393.84,-,Consumer Discretionary,2187741,US1611331034,NASDAQ,2008
ZQKSQ,QUIKSILVER INC,Equity,0,1.84,38797.00,71386.48,-,Consumer Discretionary,2717557,US74838C1062,Non-Nms Quotation Service (Nnqs),2008
MWW,MONSTER WORLDWIDE INC.,Equity,0.02,12.09,39786.00,481012.74,-,Consumer Discretionary,2892045,US6117421072,New York Stock Exchange Inc.,2008
HAS,HASBRO INC,Equity,0.04,29.17,39937.00,1164962.29,-,Consumer Discretionary,2414580,US4180561072,NASDAQ,2008
MGM,MGM RESORTS INTERNATIONAL,Equity,0.02,13.76,40038.00,550922.88,-,Consumer Discretionary,2547419,US5529531015,New York Stock Exchange Inc.,2008
CXW,CORECIVIC CORP,Equity,0.02,16.36,40778.00,667128.08,-,Consumer Discretionary,2759418,US22025Y4070,New York Stock Exchange Inc.,2008
TIF,TIFFANY,Equity,0.03,23.63,40919.00,966915.97,-,Consumer Discretionary,2892090,US8865471085,New York Stock Exchange Inc.,2008
CVG,CONVERGYS CORP,Equity,0.01,6.41,41048.00,263117.68,-,Consumer Discretionary,2284761,US2124851062,New York Stock Exchange Inc.,2008
PETM,PETSMART INC,Equity,0.02,18.45,41319.00,762335.55,-,Consumer Discretionary,2686107,US7167681060,NASDAQ,2008
APOL,APOLLO EDUCATION GROUP INC CLASS A,Equity,0.1,76.62,41473.00,3177661.27,-,Consumer Discretionary,2043694,US0376041051,NASDAQ,2008
FAST,FASTENAL,Equity,0.05,34.85,42222.00,1471436.70,-,Consumer Discretionary,2332262,US3119001044,NASDAQ,2008
RSHCQ,RS LEGACY CORP,Equity,0.02,11.94,43358.00,517694.52,-,Consumer Discretionary,2871505,US7504381036,Non-Nms Quotation Service (Nnqs),2008
ROST,ROSS STORES INC,Equity,0.04,29.73,43364.00,1289211.72,-,Consumer Discretionary,2746711,US7782961038,NASDAQ,2008
CTAS,CINTAS CORP,Equity,0.03,23.23,43456.00,1009482.88,-,Consumer Discretionary,2197137,US1729081059,NASDAQ,2008
LKQ1,LKQ CORP,Equity,0.02,11.66,43705.00,509600.30,-,Consumer Discretionary,B1HHW37,US5018892084,Deutsche Boerse Xetra,2008
ORLY,OREILLY AUTOMOTIVE INC.,Equity,0.04,30.74,43770.00,1345489.85,-,Consumer Discretionary,2658366,US6860911097,NASDAQ,2008
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.02,13.75,44448.00,611160.00,-,Consumer Discretionary,2754907,LR0008862868,New York Stock Exchange Inc.,2008
NYT,NEW YORK TIMES CLASS A,Equity,0.01,7.33,45766.00,335464.78,-,Consumer Discretionary,2632003,US6501111073,New York Stock Exchange Inc.,2008
FDO,FAMILY DOLLAR STORES INC,Equity,0.04,26.07,45922.00,1197186.54,-,Consumer Discretionary,2331225,US3070001090,New York Stock Exchange Inc.,2008
DRI,DARDEN RESTAURANTS INC,Equity,0.04,28.18,45983.00,1295800.94,-,Consumer Discretionary,2289874,US2371941053,New York Stock Exchange Inc.,2008
RHI,ROBERT HALF,Equity,0.03,20.82,47412.00,987117.84,-,Consumer Discretionary,2110703,US7703231032,New York Stock Exchange Inc.,2008
SKS,SAKS INC.,Equity,0.01,4.38,48624.00,212973.12,-,Consumer Discretionary,2704786,US79377W1080,New York Stock Exchange Inc.,2008
WOO,FOOT LOCKER INC,Equity,0.01,7.34,49649.00,364423.66,-,Consumer Discretionary,5478022,US3448491049,Boerse Muenchen,2008
TWC,TIME WARNER CABLE INC (A),Equity,0.03,21.45,50978.00,1093478.10,-,Consumer Discretionary,B1M8JX4,US88732J1088,New York Stock Exchange Inc.,2008
LEG,LEGGETT & PLATT INC,Equity,0.02,15.19,51203.00,777773.57,-,Consumer Discretionary,2510682,US5246601075,New York Stock Exchange Inc.,2008
GME,GAMESTOP CORP CLASS A,Equity,0.04,21.66,52906.00,1145943.96,-,Consumer Discretionary,B0LLFT5,US36467W1099,New York Stock Exchange Inc.,2008
LVS,LAS VEGAS SANDS CORP,Equity,0.01,5.93,54032.00,320409.76,-,Consumer Discretionary,B02T2J7,US5178341070,New York Stock Exchange Inc.,2008
AEO,AMERICAN EAGLE OUTFITTERS INC,Equity,0.02,9.36,55838.00,522643.68,-,Consumer Discretionary,2048592,US02553E1064,New York Stock Exchange Inc.,2008
CHS,CHICOS FAS INC,Equity,0.01,4.18,56538.00,236328.84,-,Consumer Discretionary,2196781,US1686151028,New York Stock Exchange Inc.,2008
